country,seasonality,sex,age_group,month,unemployment,unemployment_rate
no,nsa,m,y_lt25,1997.05,22000,11.8
no,nsa,m,y_lt25,1997.06,22000,11.1
no,nsa,m,y_lt25,1997.07,20000,10.4
no,nsa,m,y_lt25,1997.08,19000,10
no,nsa,m,y_lt25,1997.09,17000,9.5
no,nsa,m,y_lt25,1997.10,16000,9.1
no,nsa,m,y_lt25,1997.11,14000,8.2
no,nsa,m,y_lt25,1997.12,15000,8.8
no,nsa,m,y_lt25,1998.01,15000,8.7
no,nsa,m,y_lt25,1998.02,15000,8.7
no,nsa,m,y_lt25,1998.03,15000,8.6
no,nsa,m,y_lt25,1998.04,18000,10.2
no,nsa,m,y_lt25,1998.05,19000,10.5
no,nsa,m,y_lt25,1998.06,20000,10.4
no,nsa,m,y_lt25,1998.07,18000,9.3
no,nsa,m,y_lt25,1998.08,15000,7.9
no,nsa,m,y_lt25,1998.09,13000,7.4
no,nsa,m,y_lt25,1998.10,12000,7
no,nsa,m,y_lt25,1998.11,12000,7.2
no,nsa,m,y_lt25,1998.12,13000,7.5
no,nsa,m,y_lt25,1999.01,14000,8.1
no,nsa,m,y_lt25,1999.02,15000,8.7
no,nsa,m,y_lt25,1999.03,16000,9.6
no,nsa,m,y_lt25,1999.04,17000,9.8
no,nsa,m,y_lt25,1999.05,20000,11.1
no,nsa,m,y_lt25,1999.06,19000,9.7
no,nsa,m,y_lt25,1999.07,19000,10
no,nsa,m,y_lt25,1999.08,15000,8.2
no,nsa,m,y_lt25,1999.09,16000,9.3
no,nsa,m,y_lt25,1999.10,15000,8.4
no,nsa,m,y_lt25,1999.11,15000,8.5
no,nsa,m,y_lt25,1999.12,17000,9.7
no,nsa,m,y_lt25,2000.01,18000,10.2
no,nsa,m,y_lt25,2000.02,20000,11.2
no,nsa,m,y_lt25,2000.03,19000,10.5
no,nsa,m,y_lt25,2000.04,18000,9.9
no,nsa,m,y_lt25,2000.05,18000,9.5
no,nsa,m,y_lt25,2000.06,17000,8.7
no,nsa,m,y_lt25,2000.07,18000,9.1
no,nsa,m,y_lt25,2000.08,17000,9.4
no,nsa,m,y_lt25,2000.09,17000,9.8
no,nsa,m,y_lt25,2000.10,16000,9.2
no,nsa,m,y_lt25,2000.11,14000,8.3
no,nsa,m,y_lt25,2000.12,15000,8.8
no,nsa,m,y_lt25,2001.01,16000,9.4
no,nsa,m,y_lt25,2001.02,17000,10
no,nsa,m,y_lt25,2001.03,16000,8.8
no,nsa,m,y_lt25,2001.04,16000,8.9
no,nsa,m,y_lt25,2001.05,19000,10.6
no,nsa,m,y_lt25,2001.06,22000,11.5
no,nsa,m,y_lt25,2001.07,22000,11.6
no,nsa,m,y_lt25,2001.08,18000,10
no,nsa,m,y_lt25,2001.09,17000,10
no,nsa,m,y_lt25,2001.10,17000,10.1
no,nsa,m,y_lt25,2001.11,17000,10.3
no,nsa,m,y_lt25,2001.12,18000,10.8
no,nsa,m,y_lt25,2002.01,20000,12
no,nsa,m,y_lt25,2002.02,21000,11.8
no,nsa,m,y_lt25,2002.03,23000,13
no,nsa,m,y_lt25,2002.04,21000,12.3
no,nsa,m,y_lt25,2002.05,23000,12.8
no,nsa,m,y_lt25,2002.06,22000,11.9
no,nsa,m,y_lt25,2002.07,22000,12
no,nsa,m,y_lt25,2002.08,20000,11.2
no,nsa,m,y_lt25,2002.09,19000,11.4
no,nsa,m,y_lt25,2002.10,20000,12
no,nsa,m,y_lt25,2002.11,18000,11.3
no,nsa,m,y_lt25,2002.12,19000,11.4
no,nsa,m,y_lt25,2003.01,19000,11.1
no,nsa,m,y_lt25,2003.02,20000,11.6
no,nsa,m,y_lt25,2003.03,19000,11.6
no,nsa,m,y_lt25,2003.04,20000,11.9
no,nsa,m,y_lt25,2003.05,22000,12.3
no,nsa,m,y_lt25,2003.06,21000,11.2
no,nsa,m,y_lt25,2003.07,21000,11.8
no,nsa,m,y_lt25,2003.08,23000,13.2
no,nsa,m,y_lt25,2003.09,23000,13.8
no,nsa,m,y_lt25,2003.10,20000,12.4
no,nsa,m,y_lt25,2003.11,16000,10.2
no,nsa,m,y_lt25,2003.12,17000,10.7
no,nsa,m,y_lt25,2004.01,18000,11
no,nsa,m,y_lt25,2004.02,21000,12.4
no,nsa,m,y_lt25,2004.03,21000,12.2
no,nsa,m,y_lt25,2004.04,21000,12.4
no,nsa,m,y_lt25,2004.05,23000,13.3
no,nsa,m,y_lt25,2004.06,23000,12.8
no,nsa,m,y_lt25,2004.07,23000,12.9
no,nsa,m,y_lt25,2004.08,21000,11.9
no,nsa,m,y_lt25,2004.09,20000,12.2
no,nsa,m,y_lt25,2004.10,20000,12.1
no,nsa,m,y_lt25,2004.11,18000,11
no,nsa,m,y_lt25,2004.12,18000,11.4
no,nsa,m,y_lt25,2005.01,19000,12
no,nsa,m,y_lt25,2005.02,20000,12
no,nsa,m,y_lt25,2005.03,21000,12.5
no,nsa,m,y_lt25,2005.04,20000,11.8
no,nsa,m,y_lt25,2005.05,23000,13.5
no,nsa,m,y_lt25,2005.06,23000,12.9
no,nsa,m,y_lt25,2005.07,23000,12.7
no,nsa,m,y_lt25,2005.08,21000,11.9
no,nsa,m,y_lt25,2005.09,19000,11.1
no,nsa,m,y_lt25,2005.10,18000,11.2
no,nsa,m,y_lt25,2005.11,18000,10.8
no,nsa,m,y_lt25,2005.12,18000,10.8
no,nsa,m,y_lt25,2006.01,17000,10.3
no,nsa,m,y_lt25,2006.02,16000,9.7
no,nsa,m,y_lt25,2006.03,17000,10.1
no,nsa,m,y_lt25,2006.04,18000,10.8
no,nsa,m,y_lt25,2006.05,20000,11.4
no,nsa,m,y_lt25,2006.06,18000,10
no,nsa,m,y_lt25,2006.07,16000,8.9
no,nsa,m,y_lt25,2006.08,12000,6.8
no,nsa,m,y_lt25,2006.09,11000,6.5
no,nsa,m,y_lt25,2006.10,10000,6.5
no,nsa,m,y_lt25,2006.11,11000,6.5
no,nsa,m,y_lt25,2006.12,12000,7.3
no,nsa,m,y_lt25,2007.01,12000,7.3
no,nsa,m,y_lt25,2007.02,14000,8.2
no,nsa,m,y_lt25,2007.03,13000,7.9
no,nsa,m,y_lt25,2007.04,14000,8.1
no,nsa,m,y_lt25,2007.05,18000,10.1
no,nsa,m,y_lt25,2007.06,18000,9.6
no,nsa,m,y_lt25,2007.07,17000,9
no,nsa,m,y_lt25,2007.08,13000,7
no,nsa,m,y_lt25,2007.09,13000,7.5
no,nsa,m,y_lt25,2007.10,13000,7.1
no,nsa,m,y_lt25,2007.11,11000,6.2
no,nsa,m,y_lt25,2007.12,12000,6.6
no,nsa,m,y_lt25,2008.01,12000,6.5
no,nsa,m,y_lt25,2008.02,15000,7.9
no,nsa,m,y_lt25,2008.03,13000,7.3
no,nsa,m,y_lt25,2008.04,14000,7.7
no,nsa,m,y_lt25,2008.05,17000,8.7
no,nsa,m,y_lt25,2008.06,18000,8.6
no,nsa,m,y_lt25,2008.07,17000,8.4
no,nsa,m,y_lt25,2008.08,14000,7.3
no,nsa,m,y_lt25,2008.09,15000,8.1
no,nsa,m,y_lt25,2008.10,15000,8
no,nsa,m,y_lt25,2008.11,14000,7.7
no,nsa,m,y_lt25,2008.12,14000,7.8
no,nsa,m,y_lt25,2009.01,17000,9.1
no,nsa,m,y_lt25,2009.02,19000,10.1
no,nsa,m,y_lt25,2009.03,19000,10.4
no,nsa,m,y_lt25,2009.04,18000,10
no,nsa,m,y_lt25,2009.05,22000,11.3
no,nsa,m,y_lt25,2009.06,21000,10.5
no,nsa,m,y_lt25,2009.07,21000,10.6
no,nsa,m,y_lt25,2009.08,19000,10
no,nsa,m,y_lt25,2009.09,18000,10.1
no,nsa,m,y_lt25,2009.10,18000,10.8
no,nsa,m,y_lt25,2009.11,15000,8.7
no,nsa,m,y_lt25,2009.12,16000,9.3
no,nsa,m,y_lt25,2010.01,16000,9
no,nsa,m,y_lt25,2010.02,20000,11.1
no,nsa,m,y_lt25,2010.03,20000,11
no,nsa,m,y_lt25,2010.04,22000,11.9
no,nsa,m,y_lt25,2010.05,25000,12.8
no,nsa,m,y_lt25,2010.06,23000,11.2
no,nsa,m,y_lt25,2010.07,19000,9.6
no,nsa,m,y_lt25,2010.08,14000,7.6
no,nsa,m,y_lt25,2010.09,17000,9.3
no,nsa,m,y_lt25,2010.10,18000,10
no,sa,f,y25-74,1989.01,25000,3.3
no,sa,f,y25-74,1989.02,27000,3.5
no,sa,f,y25-74,1989.03,27000,3.5
no,sa,f,y25-74,1989.04,28000,3.6
no,sa,f,y25-74,1989.05,29000,3.7
no,sa,f,y25-74,1989.06,28000,3.6
no,sa,f,y25-74,1989.07,24000,3.1
no,sa,f,y25-74,1989.08,25000,3.2
no,sa,f,y25-74,1989.09,25000,3.3
no,sa,f,y25-74,1989.10,30000,3.8
no,sa,f,y25-74,1989.11,31000,4
no,sa,f,y25-74,1989.12,33000,4.2
no,sa,f,y25-74,1990.01,35000,4.4
no,sa,f,y25-74,1990.02,35000,4.4
no,sa,f,y25-74,1990.03,31000,4
no,sa,f,y25-74,1990.04,30000,3.8
no,sa,f,y25-74,1990.05,29000,3.7
no,sa,f,y25-74,1990.06,32000,4.1
no,sa,f,y25-74,1990.07,30000,3.8
no,sa,f,y25-74,1990.08,31000,3.9
no,sa,f,y25-74,1990.09,30000,3.8
no,sa,f,y25-74,1990.10,32000,4
no,sa,f,y25-74,1990.11,30000,3.8
no,sa,f,y25-74,1990.12,29000,3.7
no,sa,f,y25-74,1991.01,29000,3.7
no,sa,f,y25-74,1991.02,28000,3.6
no,sa,f,y25-74,1991.03,28000,3.6
no,sa,f,y25-74,1991.04,28000,3.6
no,sa,f,y25-74,1991.05,29000,3.7
no,sa,f,y25-74,1991.06,29000,3.6
no,sa,f,y25-74,1991.07,31000,3.9
no,sa,f,y25-74,1991.08,31000,3.9
no,sa,f,y25-74,1991.09,32000,4
no,sa,f,y25-74,1991.10,35000,4.4
no,sa,f,y25-74,1991.11,36000,4.5
no,sa,f,y25-74,1991.12,36000,4.4
no,sa,f,y25-74,1992.01,30000,3.7
no,sa,f,y25-74,1992.02,30000,3.8
no,sa,f,y25-74,1992.03,32000,4
no,sa,f,y25-74,1992.04,36000,4.5
no,sa,f,y25-74,1992.05,35000,4.4
no,sa,f,y25-74,1992.06,34000,4.3
no,sa,f,y25-74,1992.07,34000,4.2
no,sa,f,y25-74,1992.08,33000,4.2
no,sa,f,y25-74,1992.09,34000,4.2
no,sa,f,y25-74,1992.10,33000,4.1
no,sa,f,y25-74,1992.11,33000,4.1
no,sa,f,y25-74,1992.12,33000,4
no,sa,f,y25-74,1993.01,34000,4.2
no,sa,f,y25-74,1993.02,34000,4.2
no,sa,f,y25-74,1993.03,35000,4.3
no,sa,f,y25-74,1993.04,32000,4
no,sa,f,y25-74,1993.05,33000,4
no,sa,f,y25-74,1993.06,34000,4.2
no,sa,f,y25-74,1993.07,35000,4.2
no,sa,f,y25-74,1993.08,35000,4.2
no,sa,f,y25-74,1993.09,36000,4.3
no,sa,f,y25-74,1993.10,37000,4.5
no,sa,f,y25-74,1993.11,36000,4.4
no,sa,f,y25-74,1993.12,33000,4.1
no,sa,f,y25-74,1994.01,31000,3.8
no,sa,f,y25-74,1994.02,32000,3.9
no,sa,f,y25-74,1994.03,31000,3.7
no,sa,f,y25-74,1994.04,32000,3.9
no,sa,f,y25-74,1994.05,33000,4
no,sa,f,y25-74,1994.06,34000,4.1
no,sa,f,y25-74,1994.07,33000,4
no,sa,f,y25-74,1994.08,31000,3.8
no,sa,f,y25-74,1994.09,32000,3.8
no,sa,f,y25-74,1994.10,32000,3.9
no,sa,f,y25-74,1994.11,34000,4.1
no,sa,f,y25-74,1994.12,36000,4.2
no,sa,f,y25-74,1995.01,36000,4.2
no,sa,f,y25-74,1995.02,35000,4.1
no,sa,f,y25-74,1995.03,33000,3.9
no,sa,f,y25-74,1995.04,34000,4
no,sa,f,y25-74,1995.05,35000,4.1
no,sa,f,y25-74,1995.06,34000,3.9
no,sa,f,y25-74,1995.07,33000,3.9
no,sa,f,y25-74,1995.08,33000,3.9
no,sa,f,y25-74,1995.09,31000,3.6
no,sa,f,y25-74,1995.10,29000,3.4
no,sa,f,y25-74,1995.11,27000,3.2
no,sa,f,y25-74,1995.12,29000,3.4
no,sa,f,y25-74,1996.01,30000,3.5
no,sa,f,y25-74,1996.02,30000,3.5
no,sa,f,y25-74,1996.03,31000,3.6
no,sa,f,y25-74,1996.04,30000,3.4
no,sa,f,y25-74,1996.05,29000,3.4
no,sa,f,y25-74,1996.06,28000,3.2
no,sa,f,y25-74,1996.07,29000,3.4
no,sa,f,y25-74,1996.08,30000,3.5
no,sa,f,y25-74,1996.09,30000,3.4
no,sa,f,y25-74,1996.10,30000,3.5
no,sa,f,y25-74,1996.11,32000,3.6
no,sa,f,y25-74,1996.12,31000,3.5
no,sa,f,y25-74,1997.01,28000,3.2
no,sa,f,y25-74,1997.02,25000,2.8
no,sa,f,y25-74,1997.03,27000,3
no,sa,f,y25-74,1997.04,28000,3.1
no,sa,f,y25-74,1997.05,30000,3.3
no,sa,f,y25-74,1997.06,29000,3.2
no,sa,f,y25-74,1997.07,28000,3.2
no,sa,f,y25-74,1997.08,26000,2.9
no,sa,f,y25-74,1997.09,25000,2.8
no,sa,f,y25-74,1997.10,23000,2.5
no,sa,f,y25-74,1997.11,22000,2.4
no,sa,f,y25-74,1997.12,21000,2.3
no,sa,f,y25-74,1998.01,20000,2.3
no,sa,f,y25-74,1998.02,20000,2.2
no,sa,f,y25-74,1998.03,21000,2.3
no,sa,f,y25-74,1998.04,21000,2.3
no,sa,f,y25-74,1998.05,21000,2.2
no,sa,f,y25-74,1998.06,20000,2.2
no,sa,f,y25-74,1998.07,21000,2.3
no,sa,f,y25-74,1998.08,21000,2.3
no,sa,f,y25-74,1998.09,17000,1.9
no,sa,f,y25-74,1998.10,15000,1.7
no,sa,f,y25-74,1998.11,15000,1.7
no,sa,f,y25-74,1998.12,16000,1.8
no,sa,f,y25-74,1999.01,16000,1.8
no,sa,f,y25-74,1999.02,16000,1.7
no,sa,f,y25-74,1999.03,16000,1.7
no,sa,f,y25-74,1999.04,16000,1.8
no,sa,f,y25-74,1999.05,16000,1.8
no,sa,f,y25-74,1999.06,17000,1.8
no,sa,f,y25-74,1999.07,18000,1.9
no,sa,f,y25-74,1999.08,19000,2
no,sa,f,y25-74,1999.09,18000,2
no,sa,f,y25-74,1999.10,18000,2
no,sa,f,y25-74,1999.11,17000,1.8
no,sa,f,y25-74,1999.12,17000,1.8
no,sa,f,y25-74,2000.01,17000,1.8
no,sa,f,y25-74,2000.02,17000,1.9
no,sa,f,y25-74,2000.03,17000,1.8
no,sa,f,y25-74,2000.04,17000,1.8
no,sa,f,y25-74,2000.05,16000,1.7
no,sa,f,y25-74,2000.06,18000,1.9
no,sa,f,y25-74,2000.07,21000,2.2
no,sa,f,y25-74,2000.08,22000,2.3
no,sa,f,y25-74,2000.09,20000,2.1
no,sa,f,y25-74,2000.10,17000,1.8
no,sa,f,y25-74,2000.11,17000,1.8
no,sa,f,y25-74,2000.12,19000,2
no,sa,f,y25-74,2001.01,19000,2
no,sa,f,y25-74,2001.02,19000,2
no,sa,f,y25-74,2001.03,19000,2
no,sa,f,y25-74,2001.04,19000,2
no,sa,f,y25-74,2001.05,19000,2.1
no,sa,f,y25-74,2001.06,21000,2.3
no,sa,f,y25-74,2001.07,22000,2.4
no,sa,f,y25-74,2001.08,25000,2.6
no,sa,f,y25-74,2001.09,25000,2.6
no,sa,f,y25-74,2001.10,25000,2.6
no,sa,f,y25-74,2001.11,22000,2.3
no,sa,f,y25-74,2001.12,22000,2.3
no,sa,f,y25-74,2002.01,21000,2.2
no,sa,f,y25-74,2002.02,22000,2.3
no,sa,f,y25-74,2002.03,22000,2.3
no,sa,f,y25-74,2002.04,24000,2.5
no,sa,f,y25-74,2002.05,25000,2.6
no,sa,f,y25-74,2002.06,23000,2.4
no,sa,f,y25-74,2002.07,24000,2.5
no,sa,f,y25-74,2002.08,24000,2.5
no,sa,f,y25-74,2002.09,24000,2.5
no,sa,f,y25-74,2002.10,23000,2.4
no,sa,f,y25-74,2002.11,23000,2.4
no,sa,f,y25-74,2002.12,24000,2.5
no,sa,f,y25-74,2003.01,25000,2.6
no,sa,f,y25-74,2003.02,26000,2.7
no,sa,f,y25-74,2003.03,25000,2.7
no,sa,f,y25-74,2003.04,26000,2.7
no,sa,f,y25-74,2003.05,27000,2.8
no,sa,f,y25-74,2003.06,28000,3
no,sa,f,y25-74,2003.07,28000,2.9
no,sa,f,y25-74,2003.08,27000,2.8
no,sa,f,y25-74,2003.09,27000,2.8
no,sa,f,y25-74,2003.10,27000,2.8
no,sa,f,y25-74,2003.11,27000,2.9
no,sa,f,y25-74,2003.12,27000,2.9
no,sa,f,y25-74,2004.01,26000,2.8
no,sa,f,y25-74,2004.02,25000,2.6
no,sa,f,y25-74,2004.03,25000,2.6
no,sa,f,y25-74,2004.04,25000,2.6
no,sa,f,y25-74,2004.05,26000,2.7
no,sa,f,y25-74,2004.06,27000,2.8
no,sa,f,y25-74,2004.07,28000,2.9
no,sa,f,y25-74,2004.08,31000,3.2
no,sa,f,y25-74,2004.09,29000,3
no,sa,f,y25-74,2004.10,29000,3
no,sa,f,y25-74,2004.11,27000,2.8
no,sa,f,y25-74,2004.12,28000,2.9
no,sa,f,y25-74,2005.01,29000,3
no,sa,f,y25-74,2005.02,30000,3.1
no,sa,f,y25-74,2005.03,31000,3.2
no,sa,f,y25-74,2005.04,32000,3.3
no,sa,f,y25-74,2005.05,31000,3.3
no,sa,f,y25-74,2005.06,32000,3.3
no,sa,f,y25-74,2005.07,34000,3.5
no,sa,f,y25-74,2005.08,34000,3.5
no,sa,f,y25-74,2005.09,32000,3.3
no,sa,f,y25-74,2005.10,32000,3.3
no,sa,f,y25-74,2005.11,31000,3.1
no,sa,f,y25-74,2005.12,30000,3.1
no,sa,f,y25-74,2006.01,29000,2.9
no,sa,f,y25-74,2006.02,28000,2.9
no,sa,f,y25-74,2006.03,28000,2.8
no,sa,f,y25-74,2006.04,26000,2.7
no,sa,f,y25-74,2006.05,26000,2.7
no,sa,f,y25-74,2006.06,25000,2.5
no,sa,f,y25-74,2006.07,24000,2.4
no,sa,f,y25-74,2006.08,23000,2.3
no,sa,f,y25-74,2006.09,23000,2.4
no,sa,f,y25-74,2006.10,23000,2.3
no,sa,f,y25-74,2006.11,22000,2.2
no,sa,f,y25-74,2006.12,19000,1.9
no,sa,f,y25-74,2007.01,18000,1.8
no,sa,f,y25-74,2007.02,17000,1.7
no,sa,f,y25-74,2007.03,18000,1.8
no,sa,f,y25-74,2007.04,19000,1.9
no,sa,f,y25-74,2007.05,19000,1.9
no,sa,f,y25-74,2007.06,19000,1.9
no,sa,f,y25-74,2007.07,19000,1.9
no,sa,f,y25-74,2007.08,18000,1.8
no,sa,f,y25-74,2007.09,18000,1.8
no,sa,f,y25-74,2007.10,17000,1.7
no,sa,f,y25-74,2007.11,18000,1.7
no,sa,f,y25-74,2007.12,16000,1.6
no,sa,f,y25-74,2008.01,16000,1.6
no,sa,f,y25-74,2008.02,15000,1.5
no,sa,f,y25-74,2008.03,15000,1.5
no,sa,f,y25-74,2008.04,16000,1.5
no,sa,f,y25-74,2008.05,17000,1.6
no,sa,f,y25-74,2008.06,17000,1.7
no,sa,f,y25-74,2008.07,16000,1.6
no,sa,f,y25-74,2008.08,16000,1.5
no,sa,f,y25-74,2008.09,17000,1.6
no,sa,f,y25-74,2008.10,19000,1.8
no,sa,f,y25-74,2008.11,20000,1.9
no,sa,f,y25-74,2008.12,18000,1.7
no,sa,f,y25-74,2009.01,17000,1.6
no,sa,f,y25-74,2009.02,16000,1.5
no,sa,f,y25-74,2009.03,17000,1.7
no,sa,f,y25-74,2009.04,18000,1.7
no,sa,f,y25-74,2009.05,19000,1.8
no,sa,f,y25-74,2009.06,18000,1.7
no,sa,f,y25-74,2009.07,18000,1.8
no,sa,f,y25-74,2009.08,19000,1.8
no,sa,f,y25-74,2009.09,20000,1.9
no,sa,f,y25-74,2009.10,20000,1.9
no,sa,f,y25-74,2009.11,20000,1.9
no,sa,f,y25-74,2009.12,21000,2
no,sa,f,y25-74,2010.01,22000,2.1
no,sa,f,y25-74,2010.02,22000,2.1
no,sa,f,y25-74,2010.03,22000,2.1
no,sa,f,y25-74,2010.04,22000,2.1
no,sa,f,y25-74,2010.05,22000,2.1
no,sa,f,y25-74,2010.06,23000,2.2
no,sa,f,y25-74,2010.07,24000,2.2
no,sa,f,y25-74,2010.08,26000,2.4
no,sa,f,y25-74,2010.09,26000,2.4
no,sa,f,y25-74,2010.10,26000,2.5
no,sa,f,y_lt25,1989.01,24000,11.9
no,sa,f,y_lt25,1989.02,23000,11.6
no,sa,f,y_lt25,1989.03,21000,10.9
no,sa,f,y_lt25,1989.04,20000,10.6
no,sa,f,y_lt25,1989.05,22000,11.5
no,sa,f,y_lt25,1989.06,21000,11.3
no,sa,f,y_lt25,1989.07,21000,11.2
no,sa,f,y_lt25,1989.08,20000,11.6
no,sa,f,y_lt25,1989.09,22000,12.6
no,sa,f,y_lt25,1989.10,23000,12.8
no,sa,f,y_lt25,1989.11,23000,12.6
no,sa,f,y_lt25,1989.12,20000,11.5
no,sa,f,y_lt25,1990.01,20000,11.5
no,sa,f,y_lt25,1990.02,19000,11.1
no,sa,f,y_lt25,1990.03,19000,10.9
no,sa,f,y_lt25,1990.04,19000,10.7
no,sa,f,y_lt25,1990.05,20000,11.1
no,sa,f,y_lt25,1990.06,21000,11.5
no,sa,f,y_lt25,1990.07,21000,11.6
no,sa,f,y_lt25,1990.08,19000,10.5
no,sa,f,y_lt25,1990.09,18000,10.4
no,sa,f,y_lt25,1990.10,20000,11.5
no,sa,f,y_lt25,1990.11,23000,12.9
no,sa,f,y_lt25,1990.12,24000,13.9
no,sa,f,y_lt25,1991.01,24000,13.5
no,sa,f,y_lt25,1991.02,24000,13.4
no,sa,f,y_lt25,1991.03,24000,13.6
no,sa,f,y_lt25,1991.04,23000,13.4
no,sa,f,y_lt25,1991.05,23000,13.4
no,sa,f,y_lt25,1991.06,23000,13.4
no,sa,f,y_lt25,1991.07,22000,12.9
no,sa,f,y_lt25,1991.08,22000,12.4
no,sa,f,y_lt25,1991.09,20000,11.5
no,sa,f,y_lt25,1991.10,19000,11.3
no,sa,f,y_lt25,1991.11,22000,12.8
no,sa,f,y_lt25,1991.12,23000,13.6
no,sa,f,y_lt25,1992.01,24000,14
no,sa,f,y_lt25,1992.02,22000,13.4
no,sa,f,y_lt25,1992.03,20000,11.8
no,sa,f,y_lt25,1992.04,20000,12.4
no,sa,f,y_lt25,1992.05,21000,12.6
no,sa,f,y_lt25,1992.06,23000,13.9
no,sa,f,y_lt25,1992.07,23000,13.7
no,sa,f,y_lt25,1992.08,24000,14.2
no,sa,f,y_lt25,1992.09,24000,14.5
no,sa,f,y_lt25,1992.10,23000,14.3
no,sa,f,y_lt25,1992.11,22000,13.7
no,sa,f,y_lt25,1992.12,20000,12.8
no,sa,f,y_lt25,1993.01,20000,12.4
no,sa,f,y_lt25,1993.02,20000,12.6
no,sa,f,y_lt25,1993.03,22000,13.6
no,sa,f,y_lt25,1993.04,22000,14.2
no,sa,f,y_lt25,1993.05,21000,13.5
no,sa,f,y_lt25,1993.06,20000,13.2
no,sa,f,y_lt25,1993.07,21000,13.8
no,sa,f,y_lt25,1993.08,23000,14.9
no,sa,f,y_lt25,1993.09,24000,15.3
no,sa,f,y_lt25,1993.10,22000,14.5
no,sa,f,y_lt25,1993.11,20000,13
no,sa,f,y_lt25,1993.12,19000,12.3
no,sa,f,y_lt25,1994.01,18000,11.8
no,sa,f,y_lt25,1994.02,17000,11.1
no,sa,f,y_lt25,1994.03,16000,10.6
no,sa,f,y_lt25,1994.04,17000,11.2
no,sa,f,y_lt25,1994.05,19000,12.3
no,sa,f,y_lt25,1994.06,20000,13
no,sa,f,y_lt25,1994.07,22000,14
no,sa,f,y_lt25,1994.08,22000,14
no,sa,f,y_lt25,1994.09,21000,13.5
no,sa,f,y_lt25,1994.10,21000,13.5
no,sa,f,y_lt25,1994.11,20000,12.7
no,sa,f,y_lt25,1994.12,20000,13
no,sa,f,y_lt25,1995.01,20000,12.8
no,sa,f,y_lt25,1995.02,24000,14.9
no,sa,f,y_lt25,1995.03,24000,15.1
no,sa,f,y_lt25,1995.04,21000,13.4
no,sa,f,y_lt25,1995.05,18000,12.2
no,sa,f,y_lt25,1995.06,16000,10.9
no,sa,f,y_lt25,1995.07,16000,10.6
no,sa,f,y_lt25,1995.08,16000,10.7
no,sa,f,y_lt25,1995.09,17000,11.6
no,sa,f,y_lt25,1995.10,19000,12.7
no,sa,f,y_lt25,1995.11,19000,12.4
no,sa,f,y_lt25,1995.12,18000,11.8
no,sa,f,y_lt25,1996.01,17000,11.4
no,sa,f,y_lt25,1996.02,20000,13.4
no,sa,f,y_lt25,1996.03,22000,14
no,sa,f,y_lt25,1996.04,21000,13.7
no,sa,f,y_lt25,1996.05,20000,12.7
no,sa,f,y_lt25,1996.06,20000,12.6
no,sa,f,y_lt25,1996.07,22000,13.1
no,sa,f,y_lt25,1996.08,19000,12.3
no,sa,f,y_lt25,1996.09,18000,11.8
no,sa,f,y_lt25,1996.10,17000,11.1
no,sa,f,y_lt25,1996.11,19000,12.1
no,sa,f,y_lt25,1996.12,20000,13
no,sa,f,y_lt25,1997.01,22000,13.8
no,sa,f,y_lt25,1997.02,17000,11.3
no,sa,f,y_lt25,1997.03,17000,10.8
no,sa,f,y_lt25,1997.04,17000,11.2
no,sa,f,y_lt25,1997.05,19000,12
no,sa,f,y_lt25,1997.06,18000,11.6
no,sa,f,y_lt25,1997.07,17000,11.2
no,sa,f,y_lt25,1997.08,17000,10.9
no,sa,f,y_lt25,1997.09,16000,10.5
no,sa,f,y_lt25,1997.10,15000,10
no,sa,f,y_lt25,1997.11,16000,10.1
no,sa,f,y_lt25,1997.12,16000,10
no,sa,f,y_lt25,1998.01,15000,9.7
no,sa,f,y_lt25,1998.02,15000,9.1
no,sa,f,y_lt25,1998.03,15000,9.3
no,sa,f,y_lt25,1998.04,18000,10.7
no,sa,f,y_lt25,1998.05,17000,10.3
no,sa,f,y_lt25,1998.06,17000,10.5
no,sa,f,y_lt25,1998.07,16000,9.7
no,sa,f,y_lt25,1998.08,15000,9.1
no,sa,f,y_lt25,1998.09,14000,8.8
no,sa,f,y_lt25,1998.10,14000,8.6
no,sa,f,y_lt25,1998.11,14000,8.9
no,sa,f,y_lt25,1998.12,13000,7.9
no,sa,f,y_lt25,1999.01,12000,7.9
no,sa,f,y_lt25,1999.02,13000,8.3
no,sa,f,y_lt25,1999.03,15000,9.3
no,sa,f,y_lt25,1999.04,14000,9.3
no,sa,f,y_lt25,1999.05,14000,9.1
no,sa,f,y_lt25,1999.06,13000,8.2
no,sa,f,y_lt25,1999.07,13000,8.5
no,sa,f,y_lt25,1999.08,14000,8.6
no,sa,f,y_lt25,1999.09,16000,10.1
no,sa,f,y_lt25,1999.10,16000,9.9
no,sa,f,y_lt25,1999.11,16000,10
no,sa,f,y_lt25,1999.12,17000,10.4
no,sa,f,y_lt25,2000.01,17000,10.5
no,sa,f,y_lt25,2000.02,17000,10.7
no,sa,f,y_lt25,2000.03,16000,10.3
no,sa,f,y_lt25,2000.04,15000,9.5
no,sa,f,y_lt25,2000.05,13000,8.5
no,sa,f,y_lt25,2000.06,13000,8.4
no,sa,f,y_lt25,2000.07,14000,8.9
no,sa,f,y_lt25,2000.08,17000,10.7
no,sa,f,y_lt25,2000.09,16000,10.5
no,sa,f,y_lt25,2000.10,17000,10.7
no,sa,f,y_lt25,2000.11,16000,10.4
