country,seasonality,age_group,month,unemployment,unemployment_rate
ro,sa,y_lt25,2006.11,217000,21.6
ro,sa,y_lt25,2006.12,217000,21.6
ro,sa,y_lt25,2007.01,202000,20.2
ro,sa,y_lt25,2007.02,202000,20.2
ro,sa,y_lt25,2007.03,202000,20.2
ro,sa,y_lt25,2007.04,209000,20.5
ro,sa,y_lt25,2007.05,209000,20.5
ro,sa,y_lt25,2007.06,209000,20.5
ro,sa,y_lt25,2007.07,201000,20.4
ro,sa,y_lt25,2007.08,201000,20.4
ro,sa,y_lt25,2007.09,201000,20.4
ro,sa,y_lt25,2007.10,179000,18.8
ro,sa,y_lt25,2007.11,179000,18.8
ro,sa,y_lt25,2007.12,179000,18.8
ro,sa,y_lt25,2008.01,179000,18.5
ro,sa,y_lt25,2008.02,179000,18.5
ro,sa,y_lt25,2008.03,179000,18.5
ro,sa,y_lt25,2008.04,181000,18.6
ro,sa,y_lt25,2008.05,181000,18.6
ro,sa,y_lt25,2008.06,181000,18.6
ro,sa,y_lt25,2008.07,181000,18.7
ro,sa,y_lt25,2008.08,181000,18.7
ro,sa,y_lt25,2008.09,181000,18.7
ro,sa,y_lt25,2008.10,173000,18.2
ro,sa,y_lt25,2008.11,173000,18.2
ro,sa,y_lt25,2008.12,173000,18.2
ro,sa,y_lt25,2009.01,199000,20.2
ro,sa,y_lt25,2009.02,199000,20.2
ro,sa,y_lt25,2009.03,199000,20.2
ro,sa,y_lt25,2009.04,189000,20.3
ro,sa,y_lt25,2009.05,189000,20.3
ro,sa,y_lt25,2009.06,189000,20.3
ro,sa,y_lt25,2009.07,207000,21.2
ro,sa,y_lt25,2009.08,207000,21.2
ro,sa,y_lt25,2009.09,207000,21.2
ro,sa,y_lt25,2009.10,196000,20.6
ro,sa,y_lt25,2009.11,196000,20.6
ro,sa,y_lt25,2009.12,196000,20.6
ro,sa,y_lt25,2010.01,200000,21.1
ro,sa,y_lt25,2010.02,200000,21.1
ro,sa,y_lt25,2010.03,200000,21.1
ro,sa,y_lt25,2010.04,207000,21.5
ro,sa,y_lt25,2010.05,207000,21.5
ro,sa,y_lt25,2010.06,207000,21.5
ro,sa,y_lt25,2010.07,201000,21.7
ro,sa,y_lt25,2010.08,201000,21.7
ro,sa,y_lt25,2010.09,201000,21.7
ro,trend,y25-74,1999.01,474000,4.9
ro,trend,y25-74,1999.02,474000,4.9
ro,trend,y25-74,1999.03,474000,4.9
ro,trend,y25-74,1999.04,473000,4.9
ro,trend,y25-74,1999.05,473000,4.9
ro,trend,y25-74,1999.06,473000,4.9
ro,trend,y25-74,1999.07,483000,5
ro,trend,y25-74,1999.08,483000,5
ro,trend,y25-74,1999.09,483000,5
ro,trend,y25-74,1999.10,507000,5.2
ro,trend,y25-74,1999.11,507000,5.2
ro,trend,y25-74,1999.12,507000,5.2
ro,trend,y25-74,2000.01,530000,5.4
ro,trend,y25-74,2000.02,530000,5.4
ro,trend,y25-74,2000.03,530000,5.4
ro,trend,y25-74,2000.04,542000,5.6
ro,trend,y25-74,2000.05,542000,5.6
ro,trend,y25-74,2000.06,542000,5.6
ro,trend,y25-74,2000.07,530000,5.4
ro,trend,y25-74,2000.08,530000,5.4
ro,trend,y25-74,2000.09,530000,5.4
ro,trend,y25-74,2000.10,505000,5.2
ro,trend,y25-74,2000.11,505000,5.2
ro,trend,y25-74,2000.12,505000,5.2
ro,trend,y25-74,2001.01,497000,5.1
ro,trend,y25-74,2001.02,497000,5.1
ro,trend,y25-74,2001.03,497000,5.1
ro,trend,y25-74,2001.04,499000,5.1
ro,trend,y25-74,2001.05,499000,5.1
ro,trend,y25-74,2001.06,499000,5.1
ro,trend,y25-74,2001.07,489000,5.1
ro,trend,y25-74,2001.08,489000,5.1
ro,trend,y25-74,2001.09,489000,5.1
ro,trend,y25-74,2001.10,510000,5.3
ro,trend,y25-74,2001.11,510000,5.3
ro,trend,y25-74,2001.12,510000,5.3
ro,trend,y25-74,2002.01,563000,6.2
ro,trend,y25-74,2002.02,563000,6.2
ro,trend,y25-74,2002.03,563000,6.2
ro,trend,y25-74,2002.04,584000,6.5
ro,trend,y25-74,2002.05,584000,6.5
ro,trend,y25-74,2002.06,584000,6.5
ro,trend,y25-74,2002.07,574000,6.4
ro,trend,y25-74,2002.08,574000,6.4
ro,trend,y25-74,2002.09,574000,6.4
ro,trend,y25-74,2002.10,543000,6.1
ro,trend,y25-74,2002.11,543000,6.1
ro,trend,y25-74,2002.12,543000,6.1
ro,trend,y25-74,2003.01,499000,5.7
ro,trend,y25-74,2003.02,499000,5.7
ro,trend,y25-74,2003.03,499000,5.7
ro,trend,y25-74,2003.04,481000,5.5
ro,trend,y25-74,2003.05,481000,5.5
ro,trend,y25-74,2003.06,481000,5.5
ro,trend,y25-74,2003.07,480000,5.5
ro,trend,y25-74,2003.08,480000,5.5
ro,trend,y25-74,2003.09,480000,5.5
ro,trend,y25-74,2003.10,488000,5.6
ro,trend,y25-74,2003.11,488000,5.6
ro,trend,y25-74,2003.12,488000,5.6
ro,trend,y25-74,2004.01,508000,5.8
ro,trend,y25-74,2004.02,508000,5.8
ro,trend,y25-74,2004.03,508000,5.8
ro,trend,y25-74,2004.04,523000,6
ro,trend,y25-74,2004.05,523000,6
ro,trend,y25-74,2004.06,523000,6
ro,trend,y25-74,2004.07,542000,6.2
ro,trend,y25-74,2004.08,542000,6.2
ro,trend,y25-74,2004.09,542000,6.2
ro,trend,y25-74,2004.10,553000,6.3
ro,trend,y25-74,2004.11,553000,6.3
ro,trend,y25-74,2004.12,553000,6.3
ro,trend,y25-74,2005.01,538000,6.1
ro,trend,y25-74,2005.02,538000,6.1
ro,trend,y25-74,2005.03,538000,6.1
ro,trend,y25-74,2005.04,504000,5.8
ro,trend,y25-74,2005.05,504000,5.8
ro,trend,y25-74,2005.06,504000,5.8
ro,trend,y25-74,2005.07,470000,5.4
ro,trend,y25-74,2005.08,470000,5.4
ro,trend,y25-74,2005.09,470000,5.4
ro,trend,y25-74,2005.10,473000,5.3
ro,trend,y25-74,2005.11,473000,5.3
ro,trend,y25-74,2005.12,473000,5.3
ro,trend,y25-74,2006.01,496000,5.5
ro,trend,y25-74,2006.02,496000,5.5
ro,trend,y25-74,2006.03,496000,5.5
ro,trend,y25-74,2006.04,515000,5.7
ro,trend,y25-74,2006.05,515000,5.7
ro,trend,y25-74,2006.06,515000,5.7
ro,trend,y25-74,2006.07,524000,5.8
ro,trend,y25-74,2006.08,524000,5.8
ro,trend,y25-74,2006.09,524000,5.8
ro,trend,y25-74,2006.10,516000,5.7
ro,trend,y25-74,2006.11,516000,5.7
ro,trend,y25-74,2006.12,516000,5.7
ro,trend,y25-74,2007.01,443000,4.9
ro,trend,y25-74,2007.02,443000,4.9
ro,trend,y25-74,2007.03,443000,4.9
ro,trend,y25-74,2007.04,449000,5
ro,trend,y25-74,2007.05,449000,5
ro,trend,y25-74,2007.06,449000,5
ro,trend,y25-74,2007.07,446000,4.9
ro,trend,y25-74,2007.08,446000,4.9
ro,trend,y25-74,2007.09,446000,4.9
ro,trend,y25-74,2007.10,426000,4.7
ro,trend,y25-74,2007.11,426000,4.7
ro,trend,y25-74,2007.12,426000,4.7
ro,trend,y25-74,2008.01,403000,4.5
ro,trend,y25-74,2008.02,403000,4.5
ro,trend,y25-74,2008.03,403000,4.5
ro,trend,y25-74,2008.04,395000,4.4
ro,trend,y25-74,2008.05,395000,4.4
ro,trend,y25-74,2008.06,395000,4.4
ro,trend,y25-74,2008.07,402000,4.5
ro,trend,y25-74,2008.08,402000,4.5
ro,trend,y25-74,2008.09,402000,4.5
ro,trend,y25-74,2008.10,411000,4.6
ro,trend,y25-74,2008.11,411000,4.6
ro,trend,y25-74,2008.12,411000,4.6
ro,trend,y25-74,2009.01,426000,4.8
ro,trend,y25-74,2009.02,426000,4.8
ro,trend,y25-74,2009.03,426000,4.8
ro,trend,y25-74,2009.04,458000,5.1
ro,trend,y25-74,2009.05,458000,5.1
ro,trend,y25-74,2009.06,458000,5.1
ro,trend,y25-74,2009.07,507000,5.6
ro,trend,y25-74,2009.08,507000,5.6
ro,trend,y25-74,2009.09,507000,5.6
ro,trend,y25-74,2009.10,538000,6
ro,trend,y25-74,2009.11,538000,6
ro,trend,y25-74,2009.12,538000,6
ro,trend,y25-74,2010.01,531000,5.9
ro,trend,y25-74,2010.02,531000,5.9
ro,trend,y25-74,2010.03,531000,5.9
ro,trend,y25-74,2010.04,517000,5.7
ro,trend,y25-74,2010.05,517000,5.7
ro,trend,y25-74,2010.06,517000,5.7
ro,trend,y25-74,2010.07,519000,5.7
ro,trend,y25-74,2010.08,519000,5.7
ro,trend,y25-74,2010.09,519000,5.7
ro,trend,y_lt25,1999.01,319000,20.6
ro,trend,y_lt25,1999.02,319000,20.6
ro,trend,y_lt25,1999.03,319000,20.6
ro,trend,y_lt25,1999.04,305000,20
ro,trend,y_lt25,1999.05,305000,20
ro,trend,y_lt25,1999.06,305000,20
ro,trend,y_lt25,1999.07,301000,20
ro,trend,y_lt25,1999.08,301000,20
ro,trend,y_lt25,1999.09,301000,20
ro,trend,y_lt25,1999.10,305000,20.4
ro,trend,y_lt25,1999.11,305000,20.4
ro,trend,y_lt25,1999.12,305000,20.4
ro,trend,y_lt25,2000.01,300000,20.3
ro,trend,y_lt25,2000.02,300000,20.3
ro,trend,y_lt25,2000.03,300000,20.3
ro,trend,y_lt25,2000.04,294000,20.1
ro,trend,y_lt25,2000.05,294000,20.1
ro,trend,y_lt25,2000.06,294000,20.1
ro,trend,y_lt25,2000.07,293000,20.1
ro,trend,y_lt25,2000.08,293000,20.1
ro,trend,y_lt25,2000.09,293000,20.1
ro,trend,y_lt25,2000.10,286000,19.9
ro,trend,y_lt25,2000.11,286000,19.9
ro,trend,y_lt25,2000.12,286000,19.9
ro,trend,y_lt25,2001.01,275000,19.4
ro,trend,y_lt25,2001.02,275000,19.4
ro,trend,y_lt25,2001.03,275000,19.4
ro,trend,y_lt25,2001.04,263000,18.9
ro,trend,y_lt25,2001.05,263000,18.9
ro,trend,y_lt25,2001.06,263000,18.9
ro,trend,y_lt25,2001.07,256000,18.7
ro,trend,y_lt25,2001.08,256000,18.7
ro,trend,y_lt25,2001.09,256000,18.7
ro,trend,y_lt25,2001.10,264000,19.6
ro,trend,y_lt25,2001.11,264000,19.6
ro,trend,y_lt25,2001.12,264000,19.6
ro,trend,y_lt25,2002.01,278000,20.9
ro,trend,y_lt25,2002.02,278000,20.9
ro,trend,y_lt25,2002.03,278000,20.9
ro,trend,y_lt25,2002.04,281000,21.6
ro,trend,y_lt25,2002.05,281000,21.6
ro,trend,y_lt25,2002.06,281000,21.6
ro,trend,y_lt25,2002.07,277000,21.8
ro,trend,y_lt25,2002.08,277000,21.8
ro,trend,y_lt25,2002.09,277000,21.8
ro,trend,y_lt25,2002.10,259000,21.2
ro,trend,y_lt25,2002.11,259000,21.2
ro,trend,y_lt25,2002.12,259000,21.2
ro,trend,y_lt25,2003.01,234000,20.1
ro,trend,y_lt25,2003.02,234000,20.1
ro,trend,y_lt25,2003.03,234000,20.1
ro,trend,y_lt25,2003.04,219000,19.4
ro,trend,y_lt25,2003.05,219000,19.4
ro,trend,y_lt25,2003.06,219000,19.4
ro,trend,y_lt25,2003.07,208000,19
ro,trend,y_lt25,2003.08,208000,19
ro,trend,y_lt25,2003.09,208000,19
ro,trend,y_lt25,2003.10,212000,19.5
ro,trend,y_lt25,2003.11,212000,19.5
ro,trend,y_lt25,2003.12,212000,19.5
ro,trend,y_lt25,2004.01,241000,21.8
ro,trend,y_lt25,2004.02,241000,21.8
ro,trend,y_lt25,2004.03,241000,21.8
ro,trend,y_lt25,2004.04,265000,23.5
ro,trend,y_lt25,2004.05,265000,23.5
ro,trend,y_lt25,2004.06,265000,23.5
ro,trend,y_lt25,2004.07,263000,23.5
ro,trend,y_lt25,2004.08,263000,23.5
ro,trend,y_lt25,2004.09,263000,23.5
ro,trend,y_lt25,2004.10,250000,22.6
ro,trend,y_lt25,2004.11,250000,22.6
ro,trend,y_lt25,2004.12,250000,22.6
ro,trend,y_lt25,2005.01,230000,21.3
ro,trend,y_lt25,2005.02,230000,21.3
ro,trend,y_lt25,2005.03,230000,21.3
ro,trend,y_lt25,2005.04,211000,20.2
ro,trend,y_lt25,2005.05,211000,20.2
ro,trend,y_lt25,2005.06,211000,20.2
ro,trend,y_lt25,2005.07,205000,20
ro,trend,y_lt25,2005.08,205000,20
ro,trend,y_lt25,2005.09,205000,20
ro,trend,y_lt25,2005.10,207000,20.3
ro,trend,y_lt25,2005.11,207000,20.3
ro,trend,y_lt25,2005.12,207000,20.3
ro,trend,y_lt25,2006.01,208000,20.6
ro,trend,y_lt25,2006.02,208000,20.6
ro,trend,y_lt25,2006.03,208000,20.6
ro,trend,y_lt25,2006.04,213000,21
ro,trend,y_lt25,2006.05,213000,21
ro,trend,y_lt25,2006.06,213000,21
ro,trend,y_lt25,2006.07,219000,21.5
ro,trend,y_lt25,2006.08,219000,21.5
ro,trend,y_lt25,2006.09,219000,21.5
ro,trend,y_lt25,2006.10,215000,21.3
ro,trend,y_lt25,2006.11,215000,21.3
ro,trend,y_lt25,2006.12,215000,21.3
ro,trend,y_lt25,2007.01,207000,20.7
ro,trend,y_lt25,2007.02,207000,20.7
ro,trend,y_lt25,2007.03,207000,20.7
ro,trend,y_lt25,2007.04,205000,20.6
ro,trend,y_lt25,2007.05,205000,20.6
ro,trend,y_lt25,2007.06,205000,20.6
ro,trend,y_lt25,2007.07,203000,20.5
ro,trend,y_lt25,2007.08,203000,20.5
ro,trend,y_lt25,2007.09,203000,20.5
ro,trend,y_lt25,2007.10,195000,19.9
ro,trend,y_lt25,2007.11,195000,19.9
ro,trend,y_lt25,2007.12,195000,19.9
ro,trend,y_lt25,2008.01,185000,19.1
ro,trend,y_lt25,2008.02,185000,19.1
ro,trend,y_lt25,2008.03,185000,19.1
ro,trend,y_lt25,2008.04,181000,18.8
ro,trend,y_lt25,2008.05,181000,18.8
ro,trend,y_lt25,2008.06,181000,18.8
ro,trend,y_lt25,2008.07,180000,18.7
ro,trend,y_lt25,2008.08,180000,18.7
ro,trend,y_lt25,2008.09,180000,18.7
ro,trend,y_lt25,2008.10,182000,18.9
ro,trend,y_lt25,2008.11,182000,18.9
ro,trend,y_lt25,2008.12,182000,18.9
ro,trend,y_lt25,2009.01,190000,19.7
ro,trend,y_lt25,2009.02,190000,19.7
ro,trend,y_lt25,2009.03,190000,19.7
ro,trend,y_lt25,2009.04,196000,20.4
ro,trend,y_lt25,2009.05,196000,20.4
ro,trend,y_lt25,2009.06,196000,20.4
ro,trend,y_lt25,2009.07,200000,20.8
ro,trend,y_lt25,2009.08,200000,20.8
ro,trend,y_lt25,2009.09,200000,20.8
ro,trend,y_lt25,2009.10,200000,20.9
ro,trend,y_lt25,2009.11,200000,20.9
ro,trend,y_lt25,2009.12,200000,20.9
ro,trend,y_lt25,2010.01,201000,21.1
ro,trend,y_lt25,2010.02,201000,21.1
ro,trend,y_lt25,2010.03,201000,21.1
ro,trend,y_lt25,2010.04,203000,21.5
ro,trend,y_lt25,2010.05,203000,21.5
ro,trend,y_lt25,2010.06,203000,21.5
ro,trend,y_lt25,2010.07,201000,21.4
ro,trend,y_lt25,2010.08,201000,21.4
ro,trend,y_lt25,2010.09,201000,21.4
se,nsa,y25-74,1983.01,101000,2.8
se,nsa,y25-74,1983.02,101000,2.7
se,nsa,y25-74,1983.03,99000,2.7
se,nsa,y25-74,1983.04,83000,2.3
se,nsa,y25-74,1983.05,92000,2.5
se,nsa,y25-74,1983.06,92000,2.5
se,nsa,y25-74,1983.07,88000,2.4
se,nsa,y25-74,1983.08,100000,2.7
se,nsa,y25-74,1983.09,95000,2.6
se,nsa,y25-74,1983.10,90000,2.4
se,nsa,y25-74,1983.11,88000,2.4
se,nsa,y25-74,1983.12,95000,2.6
se,nsa,y25-74,1984.01,102000,2.8
se,nsa,y25-74,1984.02,99000,2.7
se,nsa,y25-74,1984.03,93000,2.5
se,nsa,y25-74,1984.04,97000,2.6
se,nsa,y25-74,1984.05,83000,2.2
se,nsa,y25-74,1984.06,80000,2.1
se,nsa,y25-74,1984.07,95000,2.5
se,nsa,y25-74,1984.08,96000,2.6
se,nsa,y25-74,1984.09,85000,2.3
se,nsa,y25-74,1984.10,90000,2.4
se,nsa,y25-74,1984.11,86000,2.3
se,nsa,y25-74,1984.12,86000,2.3
se,nsa,y25-74,1985.01,99000,2.7
se,nsa,y25-74,1985.02,91000,2.5
se,nsa,y25-74,1985.03,90000,2.4
se,nsa,y25-74,1985.04,76000,2
se,nsa,y25-74,1985.05,73000,2
se,nsa,y25-74,1985.06,71000,1.9
se,nsa,y25-74,1985.07,74000,2
se,nsa,y25-74,1985.08,80000,2.1
se,nsa,y25-74,1985.09,79000,2.1
se,nsa,y25-74,1985.10,68000,1.8
se,nsa,y25-74,1985.11,76000,2
se,nsa,y25-74,1985.12,77000,2.1
se,nsa,y25-74,1986.01,84000,2.3
se,nsa,y25-74,1986.02,80000,2.1
se,nsa,y25-74,1986.03,86000,2.3
se,nsa,y25-74,1986.04,77000,2
se,nsa,y25-74,1986.05,61000,1.6
se,nsa,y25-74,1986.06,68000,1.8
se,nsa,y25-74,1986.07,64000,1.7
se,nsa,y25-74,1986.08,72000,1.9
se,nsa,y25-74,1986.09,84000,2.2
se,nsa,y25-74,1986.10,65000,1.7
se,nsa,y25-74,1986.11,73000,1.9
se,nsa,y25-74,1986.12,75000,2
se,nsa,y25-74,1987.01,73000,1.9
se,nsa,y25-74,1987.02,74000,2
se,nsa,y25-74,1987.03,77000,2.1
se,nsa,y25-74,1987.04,66000,1.8
se,nsa,y25-74,1987.05,60000,1.6
se,nsa,y25-74,1987.06,54000,1.4
se,nsa,y25-74,1987.07,56000,1.5
se,nsa,y25-74,1987.08,67000,1.8
se,nsa,y25-74,1987.09,50000,1.3
se,nsa,y25-74,1987.10,53000,1.4
se,nsa,y25-74,1987.11,59000,1.6
se,nsa,y25-74,1987.12,50000,1.3
se,nsa,y25-74,1988.01,64000,1.7
se,nsa,y25-74,1988.02,54000,1.4
se,nsa,y25-74,1988.03,60000,1.6
se,nsa,y25-74,1988.04,51000,1.4
se,nsa,y25-74,1988.05,51000,1.4
se,nsa,y25-74,1988.06,41000,1.1
se,nsa,y25-74,1988.07,55000,1.4
se,nsa,y25-74,1988.08,54000,1.4
se,nsa,y25-74,1988.09,52000,1.4
se,nsa,y25-74,1988.10,51000,1.3
se,nsa,y25-74,1988.11,47000,1.2
se,nsa,y25-74,1988.12,38000,1
se,nsa,y25-74,1989.01,56000,1.5
se,nsa,y25-74,1989.02,49000,1.3
se,nsa,y25-74,1989.03,43000,1.1
se,nsa,y25-74,1989.04,51000,1.3
se,nsa,y25-74,1989.05,39000,1
se,nsa,y25-74,1989.06,32000,0.8
se,nsa,y25-74,1989.07,38000,1
se,nsa,y25-74,1989.08,44000,1.1
se,nsa,y25-74,1989.09,43000,1.1
se,nsa,y25-74,1989.10,40000,1
se,nsa,y25-74,1989.11,41000,1.1
se,nsa,y25-74,1989.12,44000,1.1
se,nsa,y25-74,1990.01,49000,1.3
se,nsa,y25-74,1990.02,43000,1.1
se,nsa,y25-74,1990.03,46000,1.2
se,nsa,y25-74,1990.04,37000,1
se,nsa,y25-74,1990.05,39000,1
se,nsa,y25-74,1990.06,38000,1
se,nsa,y25-74,1990.07,48000,1.2
se,nsa,y25-74,1990.08,51000,1.3
se,nsa,y25-74,1990.09,54000,1.4
se,nsa,y25-74,1990.10,52000,1.3
se,nsa,y25-74,1990.11,56000,1.4
se,nsa,y25-74,1990.12,60000,1.5
se,nsa,y25-74,1991.01,77000,2
se,nsa,y25-74,1991.02,78000,2
se,nsa,y25-74,1991.03,75000,1.9
se,nsa,y25-74,1991.04,78000,2
se,nsa,y25-74,1991.05,73000,1.9
se,nsa,y25-74,1991.06,77000,1.9
se,nsa,y25-74,1991.07,93000,2.4
se,nsa,y25-74,1991.08,100000,2.6
se,nsa,y25-74,1991.09,100000,2.5
se,nsa,y25-74,1991.10,106000,2.7
se,nsa,y25-74,1991.11,110000,2.8
se,nsa,y25-74,1991.12,125000,3.2
se,nsa,y25-74,1992.01,141000,3.6
se,nsa,y25-74,1992.02,147000,3.8
se,nsa,y25-74,1992.03,154000,3.9
se,nsa,y25-74,1992.04,145000,3.7
se,nsa,y25-74,1992.05,163000,4.2
se,nsa,y25-74,1992.06,158000,4
se,nsa,y25-74,1992.07,177000,4.5
se,nsa,y25-74,1992.08,193000,4.9
se,nsa,y25-74,1992.09,172000,4.4
se,nsa,y25-74,1992.10,184000,4.7
se,nsa,y25-74,1992.11,210000,5.4
se,nsa,y25-74,1992.12,199000,5.1
se,nsa,y25-74,1993.01,250000,6.4
se,nsa,y25-74,1993.02,258000,6.7
se,nsa,y25-74,1993.03,248000,6.4
se,nsa,y25-74,1993.04,272000,7
se,nsa,y25-74,1993.05,262000,6.8
se,nsa,y25-74,1993.06,283000,7.3
se,nsa,y25-74,1993.07,306000,7.8
se,nsa,y25-74,1993.08,304000,7.9
se,nsa,y25-74,1993.09,284000,7.3
se,nsa,y25-74,1993.10,297000,7.7
se,nsa,y25-74,1993.11,301000,7.8
se,nsa,y25-74,1993.12,293000,7.6
se,nsa,y25-74,1994.01,319000,8.3
se,nsa,y25-74,1994.02,319000,8.3
se,nsa,y25-74,1994.03,296000,7.7
se,nsa,y25-74,1994.04,284000,7.4
se,nsa,y25-74,1994.05,283000,7.4
se,nsa,y25-74,1994.06,297000,7.6
se,nsa,y25-74,1994.07,314000,8
se,nsa,y25-74,1994.08,308000,7.9
se,nsa,y25-74,1994.09,278000,7.2
se,nsa,y25-74,1994.10,278000,7.1
se,nsa,y25-74,1994.11,281000,7.3
se,nsa,y25-74,1994.12,285000,7.3
se,nsa,y25-74,1995.01,307000,7.9
se,nsa,y25-74,1995.02,290000,7.5
se,nsa,y25-74,1995.03,288000,7.4
se,nsa,y25-74,1995.04,286000,7.3
se,nsa,y25-74,1995.05,264000,6.7
se,nsa,y25-74,1995.06,296000,7.5
se,nsa,y25-74,1995.07,298000,7.5
se,nsa,y25-74,1995.08,285000,7.2
se,nsa,y25-74,1995.09,293000,7.5
se,nsa,y25-74,1995.10,290000,7.4
se,nsa,y25-74,1995.11,294000,7.5
se,nsa,y25-74,1995.12,308000,7.9
se,nsa,y25-74,1996.01,309000,7.8
se,nsa,y25-74,1996.02,323000,8.2
se,nsa,y25-74,1996.03,312000,8
se,nsa,y25-74,1996.04,321000,8.1
se,nsa,y25-74,1996.05,309000,7.8
se,nsa,y25-74,1996.06,323000,8.1
se,nsa,y25-74,1996.07,335000,8.4
se,nsa,y25-74,1996.08,332000,8.4
se,nsa,y25-74,1996.09,330000,8.4
se,nsa,y25-74,1996.10,318000,8
se,nsa,y25-74,1996.11,327000,8.3
se,nsa,y25-74,1996.12,348000,8.8
se,nsa,y25-74,1997.01,354000,9
se,nsa,y25-74,1997.02,375000,9.5
se,nsa,y25-74,1997.03,360000,9.1
se,nsa,y25-74,1997.04,357000,9.1
se,nsa,y25-74,1997.05,342000,8.7
se,nsa,y25-74,1997.06,363000,9.1
se,nsa,y25-74,1997.07,364000,9.1
se,nsa,y25-74,1997.08,335000,8.5
se,nsa,y25-74,1997.09,307000,7.8
se,nsa,y25-74,1997.10,308000,7.9
se,nsa,y25-74,1997.11,303000,7.8
se,nsa,y25-74,1997.12,294000,7.5
se,nsa,y25-74,1998.01,324000,8.3
se,nsa,y25-74,1998.02,314000,8
se,nsa,y25-74,1998.03,285000,7.3
se,nsa,y25-74,1998.04,313000,8
se,nsa,y25-74,1998.05,293000,7.5
se,nsa,y25-74,1998.06,280000,7.1
se,nsa,y25-74,1998.07,310000,7.8
se,nsa,y25-74,1998.08,287000,7.3
se,nsa,y25-74,1998.09,250000,6.4
se,nsa,y25-74,1998.10,245000,6.2
se,nsa,y25-74,1998.11,256000,6.5
se,nsa,y25-74,1998.12,248000,6.3
se,nsa,y25-74,1999.01,269000,6.9
se,nsa,y25-74,1999.02,255000,6.5
se,nsa,y25-74,1999.03,247000,6.3
se,nsa,y25-74,1999.04,238000,6.1
se,nsa,y25-74,1999.05,219000,5.6
se,nsa,y25-74,1999.06,239000,6
se,nsa,y25-74,1999.07,253000,6.3
se,nsa,y25-74,1999.08,247000,6.2
se,nsa,y25-74,1999.09,226000,5.8
se,nsa,y25-74,1999.10,207000,5.3
se,nsa,y25-74,1999.11,214000,5.4
se,nsa,y25-74,1999.12,218000,5.5
se,nsa,y25-74,2000.01,230000,5.9
se,nsa,y25-74,2000.02,233000,5.9
se,nsa,y25-74,2000.03,214000,5.4
se,nsa,y25-74,2000.04,196000,5
se,nsa,y25-74,2000.05,198000,5
se,nsa,y25-74,2000.06,194000,4.8
se,nsa,y25-74,2000.07,201000,5
se,nsa,y25-74,2000.08,207000,5.2
se,nsa,y25-74,2000.09,179000,4.5
se,nsa,y25-74,2000.10,172000,4.3
se,nsa,y25-74,2000.11,180000,4.5
se,nsa,y25-74,2000.12,165000,4.1
se,nsa,y25-74,2001.01,205000,5.1
se,nsa,y25-74,2001.02,203000,5
se,nsa,y25-74,2001.03,199000,4.9
se,nsa,y25-74,2001.04,180000,4.4
se,nsa,y25-74,2001.05,182000,4.5
se,nsa,y25-74,2001.06,206000,5
se,nsa,y25-74,2001.07,191000,4.6
se,nsa,y25-74,2001.08,185000,4.5
se,nsa,y25-74,2001.09,177000,4.3
se,nsa,y25-74,2001.10,178000,4.4
se,nsa,y25-74,2001.11,179000,4.4
se,nsa,y25-74,2001.12,173000,4.2
se,nsa,y25-74,2002.01,195000,4.8
se,nsa,y25-74,2002.02,191000,4.7
se,nsa,y25-74,2002.03,192000,4.7
se,nsa,y25-74,2002.04,185000,4.5
se,nsa,y25-74,2002.05,175000,4.3
se,nsa,y25-74,2002.06,198000,4.8
se,nsa,y25-74,2002.07,193000,4.7
se,nsa,y25-74,2002.08,185000,4.5
se,nsa,y25-74,2002.09,191000,4.6
se,nsa,y25-74,2002.10,167000,4.1
se,nsa,y25-74,2002.11,185000,4.5
se,nsa,y25-74,2002.12,195000,4.8
se,nsa,y25-74,2003.01,215000,5.3
se,nsa,y25-74,2003.02,209000,5.1
se,nsa,y25-74,2003.03,219000,5.3
se,nsa,y25-74,2003.04,206000,5
se,nsa,y25-74,2003.05,201000,4.9
se,nsa,y25-74,2003.06,215000,5.2
se,nsa,y25-74,2003.07,204000,4.9
se,nsa,y25-74,2003.08,227000,5.5
se,nsa,y25-74,2003.09,205000,5
se,nsa,y25-74,2003.10,209000,5.1
se,nsa,y25-74,2003.11,222000,5.4
se,nsa,y25-74,2003.12,224000,5.4
se,nsa,y25-74,2004.01,242000,5.9
se,nsa,y25-74,2004.02,251000,6.1
se,nsa,y25-74,2004.03,251000,6
se,nsa,y25-74,2004.04,230000,5.6
se,nsa,y25-74,2004.05,234000,5.6
se,nsa,y25-74,2004.06,249000,6
se,nsa,y25-74,2004.07,225000,5.4
se,nsa,y25-74,2004.08,238000,5.8
se,nsa,y25-74,2004.09,239000,5.7
se,nsa,y25-74,2004.10,205000,5
se,nsa,y25-74,2004.11,220000,5.3
se,nsa,y25-74,2004.12,231000,5.6
se,nsa,y25-74,2005.01,231000,5.6
se,nsa,y25-74,2005.02,253000,6.1
se,nsa,y25-74,2005.03,240000,5.8
se,nsa,y25-74,2005.04,230000,5.6
se,nsa,y25-74,2005.05,232000,5.6
se,nsa,y25-74,2005.06,254000,6.1
se,nsa,y25-74,2005.07,238000,5.7
se,nsa,y25-74,2005.08,243000,5.8
se,nsa,y25-74,2005.09,215000,5.2
se,nsa,y25-74,2005.10,237000,5.7
se,nsa,y25-74,2005.11,215000,5.2
