country,seasonality,month,unemployment,unemployment_rate
pl,sa,2000.05,2794000,16.2
pl,sa,2000.06,2804000,16.2
pl,sa,2000.07,2813000,16.3
pl,sa,2000.08,2823000,16.3
pl,sa,2000.09,2838000,16.4
pl,sa,2000.10,2860000,16.5
pl,sa,2000.11,2885000,16.7
pl,sa,2000.12,2920000,16.9
pl,sa,2001.01,2967000,17.1
pl,sa,2001.02,3021000,17.4
pl,sa,2001.03,3077000,17.7
pl,sa,2001.04,3128000,18
pl,sa,2001.05,3160000,18.2
pl,sa,2001.06,3177000,18.3
pl,sa,2001.07,3181000,18.3
pl,sa,2001.08,3198000,18.4
pl,sa,2001.09,3219000,18.6
pl,sa,2001.10,3250000,18.8
pl,sa,2001.11,3285000,19.1
pl,sa,2001.12,3313000,19.3
pl,sa,2002.01,3342000,19.4
pl,sa,2002.02,3364000,19.5
pl,sa,2002.03,3390000,19.7
pl,sa,2002.04,3422000,19.8
pl,sa,2002.05,3378000,19.7
pl,sa,2002.06,3432000,20
pl,sa,2002.07,3465000,20.2
pl,sa,2002.08,3479000,20.3
pl,sa,2002.09,3485000,20.3
pl,sa,2002.10,3471000,20.3
pl,sa,2002.11,3449000,20.2
pl,sa,2002.12,3411000,20.1
pl,sa,2003.01,3363000,19.9
pl,sa,2003.02,3334000,19.8
pl,sa,2003.03,3316000,19.7
pl,sa,2003.04,3302000,19.5
pl,sa,2003.05,3296000,19.4
pl,sa,2003.06,3307000,19.5
pl,sa,2003.07,3334000,19.7
pl,sa,2003.08,3341000,19.8
pl,sa,2003.09,3326000,19.7
pl,sa,2003.10,3308000,19.6
pl,sa,2003.11,3311000,19.6
pl,sa,2003.12,3343000,19.7
pl,sa,2004.01,3392000,19.9
pl,sa,2004.02,3393000,19.9
pl,sa,2004.03,3371000,19.8
pl,sa,2004.04,3302000,19.5
pl,sa,2004.05,3252000,19.2
pl,sa,2004.06,3223000,19.1
pl,sa,2004.07,3182000,18.8
pl,sa,2004.08,3149000,18.6
pl,sa,2004.09,3126000,18.5
pl,sa,2004.10,3120000,18.4
pl,sa,2004.11,3101000,18.2
pl,sa,2004.12,3104000,18.2
pl,sa,2005.01,3064000,18
pl,sa,2005.02,3108000,18.2
pl,sa,2005.03,3137000,18.4
pl,sa,2005.04,3139000,18.4
pl,sa,2005.05,3122000,18.3
pl,sa,2005.06,3103000,18.2
pl,sa,2005.07,3069000,17.9
pl,sa,2005.08,3034000,17.7
pl,sa,2005.09,3001000,17.4
pl,sa,2005.10,2957000,17.2
pl,sa,2005.11,2899000,16.9
pl,sa,2005.12,2817000,16.5
pl,sa,2006.01,2713000,16
pl,sa,2006.02,2620000,15.5
pl,sa,2006.03,2561000,15.2
pl,sa,2006.04,2494000,14.8
pl,sa,2006.05,2426000,14.4
pl,sa,2006.06,2356000,13.9
pl,sa,2006.07,2303000,13.6
pl,sa,2006.08,2259000,13.3
pl,sa,2006.09,2202000,13
pl,sa,2006.10,2141000,12.7
pl,sa,2006.11,2070000,12.3
pl,sa,2006.12,1989000,11.8
pl,sa,2007.01,1897000,11.3
pl,sa,2007.02,1816000,10.8
pl,sa,2007.03,1745000,10.4
pl,sa,2007.04,1693000,10.1
pl,sa,2007.05,1652000,9.8
pl,sa,2007.06,1616000,9.6
pl,sa,2007.07,1591000,9.5
pl,sa,2007.08,1566000,9.3
pl,sa,2007.09,1535000,9.1
pl,sa,2007.10,1501000,8.9
pl,sa,2007.11,1459000,8.6
pl,sa,2007.12,1402000,8.3
pl,sa,2008.01,1323000,7.8
pl,sa,2008.02,1256000,7.4
pl,sa,2008.03,1225000,7.2
pl,sa,2008.04,1235000,7.3
pl,sa,2008.05,1240000,7.3
pl,sa,2008.06,1221000,7.2
pl,sa,2008.07,1195000,7.1
pl,sa,2008.08,1182000,7
pl,sa,2008.09,1172000,6.9
pl,sa,2008.10,1175000,6.9
pl,sa,2008.11,1194000,7
pl,sa,2008.12,1212000,7.1
pl,sa,2009.01,1245000,7.3
pl,sa,2009.02,1286000,7.5
pl,sa,2009.03,1327000,7.7
pl,sa,2009.04,1350000,7.9
pl,sa,2009.05,1373000,8
pl,sa,2009.06,1405000,8.2
pl,sa,2009.07,1447000,8.4
pl,sa,2009.08,1472000,8.5
pl,sa,2009.09,1488000,8.6
pl,sa,2009.10,1500000,8.7
pl,sa,2009.11,1525000,8.8
pl,sa,2009.12,1570000,9.1
pl,sa,2010.01,1646000,9.5
pl,sa,2010.02,1699000,9.7
pl,sa,2010.03,1714000,9.8
pl,sa,2010.04,1699000,9.6
pl,sa,2010.05,1697000,9.6
pl,sa,2010.06,1695000,9.6
pl,sa,2010.07,1689000,9.6
pl,sa,2010.08,1696000,9.6
pl,sa,2010.09,1719000,9.7
pl,sa,2010.10,1739000,9.8
pl,sa,2010.11,1750000,9.9
pl,sa,2010.12,1765000,10
pl,trend,1995.01,2330000,
pl,trend,1995.02,2312000,
pl,trend,1995.03,2309000,
pl,trend,1995.04,2301000,
pl,trend,1995.05,2289000,
pl,trend,1995.06,2287000,
pl,trend,1995.07,2284000,
pl,trend,1995.08,2276000,
pl,trend,1995.09,2306000,
pl,trend,1995.10,2309000,
pl,trend,1995.11,2313000,
pl,trend,1995.12,2329000,
pl,trend,1996.01,2350000,
pl,trend,1996.02,2349000,
pl,trend,1996.03,2335000,
pl,trend,1996.04,2329000,
pl,trend,1996.05,2317000,
pl,trend,1996.06,2283000,
pl,trend,1996.07,2249000,
pl,trend,1996.08,2224000,
pl,trend,1996.09,2194000,
pl,trend,1996.10,2162000,
pl,trend,1996.11,2129000,
pl,trend,1996.12,2083000,
pl,trend,1997.01,2013000,11.8
pl,trend,1997.02,1964000,11.5
pl,trend,1997.03,1922000,11.3
pl,trend,1997.04,1883000,11.1
pl,trend,1997.05,1859000,10.9
pl,trend,1997.06,1850000,10.9
pl,trend,1997.07,1837000,10.8
pl,trend,1997.08,1815000,10.7
pl,trend,1997.09,1789000,10.5
pl,trend,1997.10,1761000,10.4
pl,trend,1997.11,1738000,10.2
pl,trend,1997.12,1717000,10.1
pl,trend,1998.01,1695000,10
pl,trend,1998.02,1681000,9.9
pl,trend,1998.03,1673000,9.8
pl,trend,1998.04,1675000,9.8
pl,trend,1998.05,1684000,9.9
pl,trend,1998.06,1698000,10
pl,trend,1998.07,1714000,10.1
pl,trend,1998.08,1734000,10.2
pl,trend,1998.09,1763000,10.4
pl,trend,1998.10,1803000,10.6
pl,trend,1998.11,1843000,10.8
pl,trend,1998.12,1886000,11.1
pl,trend,1999.01,1954000,11.5
pl,trend,1999.02,2036000,11.9
pl,trend,1999.03,2108000,12.3
pl,trend,1999.04,2165000,12.6
pl,trend,1999.05,2214000,12.9
pl,trend,1999.06,2262000,13.2
pl,trend,1999.07,2318000,13.5
pl,trend,1999.08,2381000,13.8
pl,trend,1999.09,2442000,14.2
pl,trend,1999.10,2494000,14.5
pl,trend,1999.11,2547000,14.8
pl,trend,1999.12,2603000,15.1
pl,trend,2000.01,2654000,15.4
pl,trend,2000.02,2699000,15.6
pl,trend,2000.03,2740000,15.8
pl,trend,2000.04,2772000,16
pl,trend,2000.05,2794000,16.1
pl,trend,2000.06,2805000,16.2
pl,trend,2000.07,2813000,16.3
pl,trend,2000.08,2823000,16.3
pl,trend,2000.09,2838000,16.4
pl,trend,2000.10,2859000,16.5
pl,trend,2000.11,2885000,16.7
pl,trend,2000.12,2920000,16.9
pl,trend,2001.01,2967000,17.1
pl,trend,2001.02,3021000,17.4
pl,trend,2001.03,3077000,17.7
pl,trend,2001.04,3127000,18
pl,trend,2001.05,3160000,18.2
pl,trend,2001.06,3176000,18.3
pl,trend,2001.07,3182000,18.3
pl,trend,2001.08,3197000,18.4
pl,trend,2001.09,3220000,18.6
pl,trend,2001.10,3250000,18.8
pl,trend,2001.11,3284000,19.1
pl,trend,2001.12,3314000,19.3
pl,trend,2002.01,3341000,19.4
pl,trend,2002.02,3364000,19.5
pl,trend,2002.03,3390000,19.7
pl,trend,2002.04,3421000,19.8
pl,trend,2002.05,3449000,20
pl,trend,2002.06,3480000,20.2
pl,trend,2002.07,3499000,20.3
pl,trend,2002.08,3503000,20.4
pl,trend,2002.09,3500000,20.4
pl,trend,2002.10,3483000,20.4
pl,trend,2002.11,3457000,20.2
pl,trend,2002.12,3416000,20.1
pl,trend,2003.01,3367000,19.9
pl,trend,2003.02,3336000,19.8
pl,trend,2003.03,3318000,19.7
pl,trend,2003.04,3304000,19.5
pl,trend,2003.05,3297000,19.4
pl,trend,2003.06,3309000,19.5
pl,trend,2003.07,3333000,19.7
pl,trend,2003.08,3341000,19.8
pl,trend,2003.09,3326000,19.7
pl,trend,2003.10,3309000,19.6
pl,trend,2003.11,3311000,19.6
pl,trend,2003.12,3346000,19.7
pl,trend,2004.01,3388000,19.9
pl,trend,2004.02,3396000,19.9
pl,trend,2004.03,3367000,19.8
pl,trend,2004.04,3305000,19.5
pl,trend,2004.05,3253000,19.2
pl,trend,2004.06,3221000,19
pl,trend,2004.07,3184000,18.8
pl,trend,2004.08,3149000,18.6
pl,trend,2004.09,3129000,18.5
pl,trend,2004.10,3118000,18.4
pl,trend,2004.11,3104000,18.2
pl,trend,2004.12,3084000,18.1
pl,trend,2005.01,3068000,18
pl,trend,2005.02,3103000,18.2
pl,trend,2005.03,3120000,18.3
pl,trend,2005.04,3114000,18.3
pl,trend,2005.05,3110000,18.2
pl,trend,2005.06,3092000,18.1
pl,trend,2005.07,3063000,17.9
pl,trend,2005.08,3029000,17.6
pl,trend,2005.09,2997000,17.4
pl,trend,2005.10,2955000,17.2
pl,trend,2005.11,2897000,16.9
pl,trend,2005.12,2815000,16.5
pl,trend,2006.01,2712000,16
pl,trend,2006.02,2622000,15.5
pl,trend,2006.03,2559000,15.2
pl,trend,2006.04,2495000,14.8
pl,trend,2006.05,2424000,14.4
pl,trend,2006.06,2358000,13.9
pl,trend,2006.07,2309000,13.6
pl,trend,2006.08,2263000,13.3
pl,trend,2006.09,2206000,13
pl,trend,2006.10,2143000,12.7
pl,trend,2006.11,2072000,12.3
pl,trend,2006.12,1989000,11.8
pl,trend,2007.01,1899000,11.3
pl,trend,2007.02,1816000,10.8
pl,trend,2007.03,1746000,10.4
pl,trend,2007.04,1693000,10.1
pl,trend,2007.05,1652000,9.8
pl,trend,2007.06,1616000,9.6
pl,trend,2007.07,1591000,9.5
pl,trend,2007.08,1566000,9.3
pl,trend,2007.09,1536000,9.1
pl,trend,2007.10,1500000,8.9
pl,trend,2007.11,1459000,8.7
pl,trend,2007.12,1400000,8.3
pl,trend,2008.01,1324000,7.8
pl,trend,2008.02,1256000,7.4
pl,trend,2008.03,1227000,7.2
pl,trend,2008.04,1234000,7.3
pl,trend,2008.05,1239000,7.3
pl,trend,2008.06,1221000,7.2
pl,trend,2008.07,1196000,7.1
pl,trend,2008.08,1181000,7
pl,trend,2008.09,1172000,6.9
pl,trend,2008.10,1176000,6.9
pl,trend,2008.11,1193000,7
pl,trend,2008.12,1213000,7.1
pl,trend,2009.01,1245000,7.3
pl,trend,2009.02,1287000,7.5
pl,trend,2009.03,1326000,7.7
pl,trend,2009.04,1351000,7.9
pl,trend,2009.05,1373000,8
pl,trend,2009.06,1406000,8.2
pl,trend,2009.07,1446000,8.4
pl,trend,2009.08,1473000,8.5
pl,trend,2009.09,1488000,8.6
pl,trend,2009.10,1501000,8.7
pl,trend,2009.11,1524000,8.8
pl,trend,2009.12,1572000,9.1
pl,trend,2010.01,1644000,9.5
pl,trend,2010.02,1700000,9.7
pl,trend,2010.03,1713000,9.8
pl,trend,2010.04,1701000,9.7
pl,trend,2010.05,1697000,9.6
pl,trend,2010.06,1695000,9.6
pl,trend,2010.07,1689000,9.6
pl,trend,2010.08,1697000,9.6
pl,trend,2010.09,1719000,9.7
pl,trend,2010.10,1739000,9.8
pl,trend,2010.11,1750000,9.9
pl,trend,2010.12,1765000,10
pt,nsa,1983.01,340000,7.5
pt,nsa,1983.02,344000,7.5
pt,nsa,1983.03,349000,7.6
pt,nsa,1983.04,353000,7.7
pt,nsa,1983.05,360000,7.9
pt,nsa,1983.06,370000,8.1
pt,nsa,1983.07,381000,8.4
pt,nsa,1983.08,392000,8.6
pt,nsa,1983.09,396000,8.7
pt,nsa,1983.10,398000,8.7
pt,nsa,1983.11,399000,8.7
pt,nsa,1983.12,399000,8.7
pt,nsa,1984.01,399000,8.8
pt,nsa,1984.02,400000,8.9
pt,nsa,1984.03,397000,8.8
pt,nsa,1984.04,392000,8.6
pt,nsa,1984.05,390000,8.6
pt,nsa,1984.06,391000,8.6
pt,nsa,1984.07,397000,8.7
pt,nsa,1984.08,403000,8.8
pt,nsa,1984.09,409000,8.9
pt,nsa,1984.10,418000,9.2
pt,nsa,1984.11,423000,9.3
pt,nsa,1984.12,418000,9.2
pt,nsa,1985.01,412000,9.2
pt,nsa,1985.02,410000,9.1
pt,nsa,1985.03,409000,9.1
pt,nsa,1985.04,404000,9
pt,nsa,1985.05,401000,8.9
pt,nsa,1985.06,400000,8.9
pt,nsa,1985.07,403000,8.9
pt,nsa,1985.08,411000,9.1
pt,nsa,1985.09,417000,9.2
pt,nsa,1985.10,422000,9.4
pt,nsa,1985.11,428000,9.5
pt,nsa,1985.12,430000,9.5
pt,nsa,1986.01,431000,9.7
pt,nsa,1986.02,431000,9.7
pt,nsa,1986.03,424000,9.5
pt,nsa,1986.04,412000,9.2
pt,nsa,1986.05,401000,9
pt,nsa,1986.06,392000,8.8
pt,nsa,1986.07,384000,8.4
pt,nsa,1986.08,375000,8.2
pt,nsa,1986.09,369000,8.1
pt,nsa,1986.10,370000,8.3
pt,nsa,1986.11,371000,8.4
pt,nsa,1986.12,367000,8.3
pt,nsa,1987.01,368000,8.2
pt,nsa,1987.02,368000,8.2
pt,nsa,1987.03,356000,7.9
pt,nsa,1987.04,340000,7.5
pt,nsa,1987.05,329000,7.3
pt,nsa,1987.06,320000,7.1
pt,nsa,1987.07,311000,6.8
pt,nsa,1987.08,307000,6.7
pt,nsa,1987.09,306000,6.7
pt,nsa,1987.10,307000,6.9
pt,nsa,1987.11,306000,6.8
pt,nsa,1987.12,299000,6.7
pt,nsa,1988.01,293000,6.4
pt,nsa,1988.02,294000,6.4
pt,nsa,1988.03,290000,6.4
pt,nsa,1988.04,282000,6.3
pt,nsa,1988.05,270000,6
pt,nsa,1988.06,256000,5.7
pt,nsa,1988.07,244000,5.3
pt,nsa,1988.08,242000,5.3
pt,nsa,1988.09,247000,5.4
pt,nsa,1988.10,254000,5.6
pt,nsa,1988.11,259000,5.7
pt,nsa,1988.12,256000,5.6
pt,nsa,1989.01,256000,5.6
pt,nsa,1989.02,257000,5.6
pt,nsa,1989.03,252000,5.5
pt,nsa,1989.04,239000,5.2
pt,nsa,1989.05,230000,5
pt,nsa,1989.06,233000,5.1
pt,nsa,1989.07,234000,5
pt,nsa,1989.08,231000,5
pt,nsa,1989.09,228000,4.9
pt,nsa,1989.10,228000,5
pt,nsa,1989.11,234000,5.1
pt,nsa,1989.12,241000,5.2
pt,nsa,1990.01,246000,5.4
pt,nsa,1990.02,242000,5.3
pt,nsa,1990.03,226000,5
pt,nsa,1990.04,208000,4.5
pt,nsa,1990.05,204000,4.4
pt,nsa,1990.06,212000,4.6
pt,nsa,1990.07,217000,4.7
pt,nsa,1990.08,222000,4.8
pt,nsa,1990.09,226000,4.9
pt,nsa,1990.10,227000,4.7
pt,nsa,1990.11,227000,4.7
pt,nsa,1990.12,220000,4.6
pt,nsa,1991.01,213000,4.5
pt,nsa,1991.02,205000,4.4
pt,nsa,1991.03,194000,4.1
pt,nsa,1991.04,184000,3.8
pt,nsa,1991.05,184000,3.8
pt,nsa,1991.06,191000,4
pt,nsa,1991.07,199000,4.2
pt,nsa,1991.08,205000,4.3
pt,nsa,1991.09,207000,4.3
pt,nsa,1991.10,211000,4.4
pt,nsa,1991.11,208000,4.3
pt,nsa,1991.12,196000,4.1
pt,nsa,1992.01,191000,4.1
pt,nsa,1992.02,192000,4.1
pt,nsa,1992.03,189000,4
pt,nsa,1992.04,185000,3.9
pt,nsa,1992.05,181000,3.9
pt,nsa,1992.06,182000,3.9
pt,nsa,1992.07,186000,3.9
pt,nsa,1992.08,193000,4.1
pt,nsa,1992.09,198000,4.2
pt,nsa,1992.10,204000,4.3
pt,nsa,1992.11,212000,4.5
pt,nsa,1992.12,217000,4.6
pt,nsa,1993.01,227000,4.8
pt,nsa,1993.02,236000,5.1
pt,nsa,1993.03,243000,5.2
pt,nsa,1993.04,247000,5.3
pt,nsa,1993.05,245000,5.2
pt,nsa,1993.06,247000,5.3
pt,nsa,1993.07,253000,5.4
pt,nsa,1993.08,260000,5.6
pt,nsa,1993.09,266000,5.7
pt,nsa,1993.10,279000,5.9
pt,nsa,1993.11,289000,6.2
pt,nsa,1993.12,297000,6.3
pt,nsa,1994.01,312000,6.6
pt,nsa,1994.02,318000,6.8
pt,nsa,1994.03,318000,6.8
pt,nsa,1994.04,316000,6.7
pt,nsa,1994.05,315000,6.6
pt,nsa,1994.06,315000,6.6
pt,nsa,1994.07,319000,6.7
pt,nsa,1994.08,321000,6.7
pt,nsa,1994.09,328000,6.9
pt,nsa,1994.10,337000,7.1
pt,nsa,1994.11,343000,7.2
pt,nsa,1994.12,341000,7.2
pt,nsa,1995.01,352000,7.4
pt,nsa,1995.02,353000,7.5
pt,nsa,1995.03,348000,7.4
pt,nsa,1995.04,340000,7.2
pt,nsa,1995.05,329000,7
pt,nsa,1995.06,322000,6.8
pt,nsa,1995.07,322000,6.9
pt,nsa,1995.08,323000,6.9
pt,nsa,1995.09,329000,7
pt,nsa,1995.10,342000,7.3
pt,nsa,1995.11,350000,7.4
pt,nsa,1995.12,350000,7.4
pt,nsa,1996.01,356000,7.5
pt,nsa,1996.02,358000,7.5
pt,nsa,1996.03,355000,7.5
pt,nsa,1996.04,352000,7.4
pt,nsa,1996.05,343000,7.2
pt,nsa,1996.06,336000,7.1
pt,nsa,1996.07,334000,7
pt,nsa,1996.08,336000,7.1
pt,nsa,1996.09,335000,7.1
pt,nsa,1996.10,339000,7.1
pt,nsa,1996.11,342000,7.2
pt,nsa,1996.12,341000,7.2
pt,nsa,1997.01,350000,7.4
pt,nsa,1997.02,353000,7.4
pt,nsa,1997.03,339000,7.1
pt,nsa,1997.04,322000,6.7
pt,nsa,1997.05,308000,6.4
pt,nsa,1997.06,303000,6.3
pt,nsa,1997.07,318000,6.6
pt,nsa,1997.08,323000,6.7
pt,nsa,1997.09,324000,6.7
pt,nsa,1997.10,321000,6.7
pt,nsa,1997.11,317000,6.6
pt,nsa,1997.12,309000,6.3
pt,nsa,1998.01,311000,6.2
pt,nsa,1998.02,300000,5.9
pt,nsa,1998.03,276000,5.4
pt,nsa,1998.04,246000,4.9
pt,nsa,1998.05,227000,4.5
pt,nsa,1998.06,219000,4.4
pt,nsa,1998.07,229000,4.6
pt,nsa,1998.08,236000,4.7
pt,nsa,1998.09,245000,4.9
pt,nsa,1998.10,248000,4.9
pt,nsa,1998.11,245000,4.8
pt,nsa,1998.12,241000,4.8
pt,nsa,1999.01,245000,4.9
pt,nsa,1999.02,242000,4.8
pt,nsa,1999.03,239000,4.7
pt,nsa,1999.04,235000,4.6
pt,nsa,1999.05,229000,4.5
pt,nsa,1999.06,224000,4.4
pt,nsa,1999.07,221000,4.3
pt,nsa,1999.08,215000,4.2
pt,nsa,1999.09,212000,4.2
pt,nsa,1999.10,213000,4.2
pt,nsa,1999.11,215000,4.2
pt,nsa,1999.12,217000,4.3
pt,nsa,2000.01,231000,4.5
pt,nsa,2000.02,230000,4.5
pt,nsa,2000.03,219000,4.3
pt,nsa,2000.04,200000,3.9
pt,nsa,2000.05,190000,3.7
pt,nsa,2000.06,190000,3.7
pt,nsa,2000.07,205000,4
pt,nsa,2000.08,208000,4
pt,nsa,2000.09,206000,4
pt,nsa,2000.10,196000,3.8
pt,nsa,2000.11,194000,3.7
pt,nsa,2000.12,195000,3.8
pt,nsa,2001.01,215000,4.1
pt,nsa,2001.02,223000,4.3
pt,nsa,2001.03,221000,4.2
pt,nsa,2001.04,207000,4
pt,nsa,2001.05,200000,3.8
pt,nsa,2001.06,201000,3.8
pt,nsa,2001.07,207000,3.9
pt,nsa,2001.08,210000,4
pt,nsa,2001.09,217000,4.1
pt,nsa,2001.10,219000,4.2
pt,nsa,2001.11,222000,4.2
pt,nsa,2001.12,220000,4.2
pt,nsa,2002.01,232000,4.4
pt,nsa,2002.02,235000,4.5
pt,nsa,2002.03,240000,4.5
pt,nsa,2002.04,242000,4.6
pt,nsa,2002.05,242000,4.5
pt,nsa,2002.06,246000,4.6
pt,nsa,2002.07,257000,4.8
pt,nsa,2002.08,270000,5
pt,nsa,2002.09,295000,5.5
pt,nsa,2002.10,318000,6
pt,nsa,2002.11,335000,6.3
pt,nsa,2002.12,336000,6.3
pt,nsa,2003.01,345000,6.4
pt,nsa,2003.02,345000,6.4
pt,nsa,2003.03,345000,6.4
pt,nsa,2003.04,341000,6.4
pt,nsa,2003.05,333000,6.2
pt,nsa,2003.06,327000,6.1
pt,nsa,2003.07,329000,6.1
pt,nsa,2003.08,330000,6.1
pt,nsa,2003.09,346000,6.4
pt,nsa,2003.10,356000,6.6
pt,nsa,2003.11,359000,6.7
pt,nsa,2003.12,352000,6.5
pt,nsa,2004.01,349000,6.5
pt,nsa,2004.02,345000,6.4
pt,nsa,2004.03,347000,6.5
pt,nsa,2004.04,346000,6.4
pt,nsa,2004.05,346000,6.4
pt,nsa,2004.06,351000,6.5
pt,nsa,2004.07,364000,6.7
pt,nsa,2004.08,374000,6.9
pt,nsa,2004.09,389000,7.2
pt,nsa,2004.10,387000,7.1
pt,nsa,2004.11,390000,7.2
pt,nsa,2004.12,392000,7.2
pt,nsa,2005.01,410000,7.6
pt,nsa,2005.02,416000,7.7
pt,nsa,2005.03,412000,7.6
pt,nsa,2005.04,401000,7.4
pt,nsa,2005.05,396000,7.3
pt,nsa,2005.06,400000,7.3
pt,nsa,2005.07,414000,7.6
pt,nsa,2005.08,428000,7.8
pt,nsa,2005.09,448000,8.2
pt,nsa,2005.10,451000,8.2
pt,nsa,2005.11,451000,8.2
pt,nsa,2005.12,440000,8
pt,nsa,2006.01,439000,8
pt,nsa,2006.02,430000,7.9
pt,nsa,2006.03,420000,7.7
pt,nsa,2006.04,412000,7.5
pt,nsa,2006.05,405000,7.4
pt,nsa,2006.06,400000,7.3
pt,nsa,2006.07,405000,7.3
pt,nsa,2006.08,414000,7.5
pt,nsa,2006.09,434000,7.9
pt,nsa,2006.10,449000,8.1
pt,nsa,2006.11,462000,8.4
pt,nsa,2006.12,465000,8.4
pt,nsa,2007.01,473000,8.6
pt,nsa,2007.02,471000,8.5
pt,nsa,2007.03,466000,8.5
pt,nsa,2007.04,451000,8.2
pt,nsa,2007.05,436000,7.9
pt,nsa,2007.06,434000,7.9
pt,nsa,2007.07,440000,8
pt,nsa,2007.08,445000,8
pt,nsa,2007.09,448000,8.1
pt,nsa,2007.10,446000,8
pt,nsa,2007.11,441000,8
pt,nsa,2007.12,432000,7.8
pt,nsa,2008.01,434000,7.9
pt,nsa,2008.02,429000,7.8
pt,nsa,2008.03,418000,7.6
pt,nsa,2008.04,409000,7.4
pt,nsa,2008.05,407000,7.3
pt,nsa,2008.06,414000,7.5
pt,nsa,2008.07,426000,7.7
pt,nsa,2008.08,437000,7.9
pt,nsa,2008.09,438000,7.9
pt,nsa,2008.10,434000,7.9
pt,nsa,2008.11,434000,7.9
pt,nsa,2008.12,444000,8.1
pt,nsa,2009.01,479000,8.7
pt,nsa,2009.02,500000,9.1
pt,nsa,2009.03,509000,9.2
pt,nsa,2009.04,506000,9.2
pt,nsa,2009.05,504000,9.2
pt,nsa,2009.06,513000,9.4
pt,nsa,2009.07,535000,9.8
pt,nsa,2009.08,549000,10
pt,nsa,2009.09,559000,10.2
pt,nsa,2009.10,561000,10.2
pt,nsa,2009.11,564000,10.3
pt,nsa,2009.12,564000,10.3
pt,nsa,2010.01,590000,10.7
pt,nsa,2010.02,590000,10.7
pt,nsa,2010.03,596000,10.8
pt,nsa,2010.04,592000,10.8
pt,nsa,2010.05,587000,10.7
pt,nsa,2010.06,590000,10.8
pt,nsa,2010.07,601000,11
pt,nsa,2010.08,610000,11.2
pt,nsa,2010.09,616000,11.3
pt,nsa,2010.10,608000,11.1
pt,nsa,2010.11,602000,11
pt,nsa,2010.12,595000,10.9
pt,sa,1983.01,345000,7.5
pt,sa,1983.02,348000,7.6
pt,sa,1983.03,353000,7.7
pt,sa,1983.04,359000,7.9
pt,sa,1983.05,366000,8
pt,sa,1983.06,373000,8.1
pt,sa,1983.07,379000,8.3
pt,sa,1983.08,384000,8.4
pt,sa,1983.09,386000,8.5
pt,sa,1983.10,387000,8.4
pt,sa,1983.11,391000,8.5
pt,sa,1983.12,395000,8.6
pt,sa,1984.01,400000,8.8
pt,sa,1984.02,403000,8.9
pt,sa,1984.03,402000,8.8
pt,sa,1984.04,401000,8.9
pt,sa,1984.05,400000,8.8
pt,sa,1984.06,400000,8.8
pt,sa,1984.07,401000,8.8
pt,sa,1984.08,402000,8.8
pt,sa,1984.09,405000,8.9
pt,sa,1984.10,409000,9
pt,sa,1984.11,412000,9.1
pt,sa,1984.12,412000,9.1
pt,sa,1985.01,411000,9.1
pt,sa,1985.02,409000,9
pt,sa,1985.03,409000,9
pt,sa,1985.04,410000,9.1
pt,sa,1985.05,411000,9.1
pt,sa,1985.06,413000,9.1
pt,sa,1985.07,414000,9.2
pt,sa,1985.08,417000,9.3
pt,sa,1985.09,417000,9.3
pt,sa,1985.10,417000,9.2
pt,sa,1985.11,417000,9.3
pt,sa,1985.12,418000,9.3
pt,sa,1986.01,418000,9.3
pt,sa,1986.02,417000,9.3
pt,sa,1986.03,416000,9.3
pt,sa,1986.04,413000,9.2
pt,sa,1986.05,407000,9.1
pt,sa,1986.06,400000,8.9
pt,sa,1986.07,392000,8.6
pt,sa,1986.08,384000,8.5
pt,sa,1986.09,379000,8.4
pt,sa,1986.10,376000,8.4
pt,sa,1986.11,371000,8.3
pt,sa,1986.12,364000,8.2
pt,sa,1987.01,359000,7.9
pt,sa,1987.02,354000,7.8
pt,sa,1987.03,347000,7.7
pt,sa,1987.04,340000,7.5
pt,sa,1987.05,333000,7.4
pt,sa,1987.06,327000,7.3
pt,sa,1987.07,320000,7.1
pt,sa,1987.08,315000,7
pt,sa,1987.09,313000,6.9
pt,sa,1987.10,309000,6.9
pt,sa,1987.11,303000,6.7
pt,sa,1987.12,294000,6.6
pt,sa,1988.01,286000,6.2
pt,sa,1988.02,281000,6.1
pt,sa,1988.03,280000,6.1
pt,sa,1988.04,279000,6.2
pt,sa,1988.05,273000,6.1
pt,sa,1988.06,263000,5.9
pt,sa,1988.07,254000,5.6
pt,sa,1988.08,252000,5.5
pt,sa,1988.09,254000,5.6
pt,sa,1988.10,256000,5.6
pt,sa,1988.11,255000,5.6
pt,sa,1988.12,250000,5.5
pt,sa,1989.01,247000,5.4
pt,sa,1989.02,245000,5.3
pt,sa,1989.03,245000,5.3
pt,sa,1989.04,243000,5.3
pt,sa,1989.05,240000,5.2
pt,sa,1989.06,239000,5.2
pt,sa,1989.07,237000,5.1
pt,sa,1989.08,235000,5.1
pt,sa,1989.09,232000,5
pt,sa,1989.10,228000,5
pt,sa,1989.11,229000,5
pt,sa,1989.12,232000,5
pt,sa,1990.01,234000,5.1
pt,sa,1990.02,232000,5
pt,sa,1990.03,226000,4.9
pt,sa,1990.04,220000,4.7
pt,sa,1990.05,219000,4.7
pt,sa,1990.06,222000,4.8
pt,sa,1990.07,221000,4.8
pt,sa,1990.08,221000,4.8
pt,sa,1990.09,219000,4.7
pt,sa,1990.10,216000,4.5
