access,addr.source:housenumber,addr:city,addr:country,addr:floor,addr:housename,addr:housenumber,addr:place,addr:postcode,addr:state,addr:street,addr:unit,address,alt_name,alt_name_1,amenity,atm,atm:operator,building,building:levels,building:material,capacity,construction,contact:email,contact:facebook,contact:google_plus,contact:instagram,contact:phone,contact:website,cuisine,delivery,description,designation,diet:halal,diet:vegan,diet:vegetarian,disused,drive_in,drive_through,ele,email,ethnicity,fax,fixme,food,gnis:county_id,gnis:created,gnis:edited,gnis:feature_id,gnis:state_id,happy_hour,inside_atm,internet_access,internet_access:fee,lat,layer,live_music,lon,microbrewery,name,name:en,name:zh,note,old_name,opening_hours,operator,outdoor_seating,payment:bitcoin,payment:discover_card,payment:litecoin,payment:mastercard,payment:visa,phone,pizza,postal_code,pupuseria,shop,smoking,takeaway,taqueria,toilets:wheelchair,type,url,website,wheelchair,wheelchair:description,wifi,wikipedia,wpt_description,yelp
,,San Francisco,,,,91,,94111,CA,Drumm Street,,,,,restaurant,,,,,,,,,,,,,,Mediterranean_grill,,,,,,,,,,,,,,,,,,,,,,,,,37.7943544,,,-122.3967287,,Oasis Grill,,,,,,,,,,,,,,,,,,,only,,,,,https://oasisgrill.com,,,,,,
,,,,,,830,,,,Cortland Avenue,,,,,restaurant,,,,,,,,,,,,,,peruvian,,,,,,,,,,,,,,,,,,,,,,,,,37.7388251,,,-122.4140528,,Picqueos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,525,,94110,,Cortland Avenue,,,,,restaurant,,,,,,,,,,,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,37.7391232,,,-122.4160038,,Hunan Chef Chinese Cuisine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,737,,94110,,Cortland Avenue,,,,,restaurant,,,,,,,,,,,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,37.7390134,,,-122.4149532,,Tacos Los Altos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,720,,,,14th Street,,,,,restaurant,,,,,,,,,,,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,37.7678117,,,-122.4295166,,Cathay Express Restaurant,,,seating area is below street level in the rear,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7678153,,,-122.4293554,,Jasmine Garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7678129,,,-122.4294529,,Residence Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7769839,,,-122.4231512,,Chez Maman Restaurant,,,,,,,,,,,,,415-655-9542,,,,,,,,,,,http://www.chezmamansf.com/,,,,,,
,,,,,,409,,,,Gough Street,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7771181,,,-122.4231778,,Dobbs Ferry Restaurant,,,,,,,,,,,,,415.551.7700,,,,,,,,,,,http://www.dobbsferrysf.com/,,,,,,
,,,,,,2800,,,,California Street,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7881825,,,-122.4406525,,Food Inc,,,,,,,,,,,,,415/928.3728,,,,,,,,,,,http://www.foodincusa.com/,,,,,,
,,,,,,1901,,,,Divisadero Street,,,,,restaurant,,,,,,,,,,,,,,thai,,,,,,,,,,,,,,,,,,,,,,,,,37.7872097,,,-122.4404449,,My Ivy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,2500,,94110,California,Bryant Street,,,,,restaurant,,,,,,30,,,,,,,,asian,,,,,,,,,,,,,,,,,,,,,,,,,37.7543188,,,-122.4094389,,The Spice Jar,,,email: hello@thespicejarSF.com,,"Tu-Sa 11:30-14:30,17:00-22:00; Su 17:00-22:00",,,,,,,,+1 415-829-3668,,,,,outside,yes,,,,,http://www.thespicejarsf.com,,,,,,
,,San Francisco,,,,974,,94110,,Valencia Street,,,,,restaurant,,,,,,,,,,,,,,mexican_californian,,,,,,,,,,,,,,,,,,,,,,,,,37.7570702,,,-122.4212943,,Loló,,,lolorestaurantsf@gmail.com,,"Mo-Th 17:30-23:30; Fr 00:00-01:00,17:30-01:00; Sa 11:30-16:00,17:30-00:00; Su 11:00-16:00",,,,,,,,415-643-5656,,,,,,,,,,,http://www.lolosf.com,,,,,,
,,San Francisco,,,,2282,,,,Mission Street,,,,,restaurant,,,,,,,,,,,,,,seafood,,,,,,,,,,,,,,,,,,,,,,,,,37.7605744,,,-122.4194295,,Mission Street Oyster Bar,,,,,10:00-22:30,,,,,,,,415-621-6987,,,,,,,,,,,http://missionstreetoysterbarsf.com,,,,,,
,,San Francisco,,,,4123,,,,24th Street,,,,,restaurant,,,,,,,,,,,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,37.7511674,,,-122.4348428,,The Little Chihuahua,,,,,Mo-Fr 11:00-22:00; Sa-Su 10:00-22:00,,,,,,,,415-648-4157,,,,,,,,,,,http://www.thelittlechihuahua.com/location/noe-valley,,,,,,
,,San Francisco,,,,237,,94117,CA,Fillmore Street,,,,,restaurant,,,,,,,,,,,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,37.7718534,,,-122.4304888,,Iza Ramen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,303,,94107,CA,303 Second Street,,,,,restaurant,,,,,,,,,,,,,,regional,,,,,,,,,,,,,,,,,,,,,,,,,37.7847893,,,-122.3954841,,Red Dog,,,,,Monday – Friday 11:30am – 10pm Saturday 10am – 10pm Sunday 10am – 9pm,,,,,,,,+1 415-692-0211,,,,,,,,,,,http://reddogrestaurant.com/,,,,,,
,,San Francisco,,,,3915,,94114,,24th St,,,,,restaurant,,,,,,,,,,,,,,mediterranean,,,,,,,,,,,,,415.923.8428,,,,,,,,,,no,,37.751423,,,-122.430095,,Lazeez,,,,,"M-S11-21, Sun11-20",,no,,,,,,415.923.8545,,,,,no,yes,,,,,lazeezsf.com,yes,,,,,
,,,,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7611718,,,-122.4286482,,Bebebar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7606026,,,-122.4213179,,The Vestry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7724383,,,-122.4374401,,Ragazza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,asian,,,,,,,,,,,,,,,,,,,,,,,,,37.7898574,,,-122.4123769,,Izakaya Ninja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7867741,,,-122.3980405,,Creperie Saint Germain,,,,,Mo-Fr 08:00-15:00; Sa 08:00-15:00,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,646,,94108,CA,Washington Street,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7955186,,,-122.4043661,,Oolong Noodles,,,,,,,,,,,,,415 986 2737,,,,,,,,,,,,,,,,,
,,San Francisco,,,,2036,,94123,CA,Lombard Street,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8000847,,,-122.4356751,,Stock in Trade,,,,,14:00-02:00,,,,,,,,,,,,,no,,,,,,www.stockintradesf.com,,,,,,
,,,,,,1358,,,,Mason Street,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7962211,,,-122.4115539,,Mason Pacific,,,,,,,,,,,,,,,,,,,,,,,,http://www.masonpacific.com/,,,,,,
,,,,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7955278,,,-122.4184582,,Cafe Muse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,57,,,,Columbus Avenue,,,,,restaurant,,,,,,,,,,,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,37.7961086,,,-122.404381,,Yan's Kitchen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,351,,94133,CA,Jackson Street,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7962001,,,-122.4045177,,Trestle,,,,,,,,,,,,,,,,,,,,,,,,http://trestlesf.com/,,,,,,
,,San Francisco,,,,785,,,CA,Broadway,,,,,restaurant,,,,,,,,,,,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,37.797336,,,-122.4098768,,Ocean Pearl Restaurant,,,,,,,,,,,,,415-397-5799,,,,,,,,,,,,,,,,,
,,San Francisco,,,,787,,,CA,Broadway,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7973254,,,-122.4099995,,Sip Bar & Lounge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,801,,,CA,Broadway,,,,,restaurant,,,,,,,,,,,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,37.7972043,,,-122.4103701,,Kam Po (H.K) K.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7988942,,,-122.409032,,Firenze by Night,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7989822,,,-122.4090381,,Vieni Vieni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,905,,94133,CA,Kearny Street,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7963509,,,-122.4053256,,Grasslands Bar & Lounge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,915,,94133,CA,Kearny Street,,,,,restaurant,,,,,,,,,,,,,,vietnamese,,,,,,,,,,,,,,,,,,,,,,,,,37.7964714,,,-122.4053563,,Great Saigon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,925,,94133,CA,Kearny Street,,,,,restaurant,,,,,,,,,,,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,37.7965396,,,-122.4053693,,House of Xian Dumpling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,941,,94133,CA,Kearny Street,,,,,restaurant,,,,,,,,,,,,,,indian,,,,,,,,,,,,,,,,,,,,,,,,,37.7967115,,,-122.4054027,,Tandoori Mahal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,217,,94133,CA,Columbus Avenue,,,,,restaurant,,,,,,,,,,,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,37.7972274,,,-122.4059999,,Brandy Ho's Hunan Food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,US,,,2126,,94122,CA,Irving Street,,,,,restaurant,,,,,,,,,,,,,,japanese,,,,,,,,,,,,,,,,,,,,,,,,,37.7635303,,,-122.4808417,,Micado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,US,,,2138,,94122,CA,Irving Street,,,,,restaurant,,,,,,,,,,,,,,vietnamese,,,,,,,,,,,,,,,,,,,,,,,,,37.7635185,,,-122.4810221,,Que Huong Vietnamese Deli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,US,,,2026,,94122,CA,Irving Street,,,,,restaurant,,,,,,,,,,,,,,vegetarian,,,,,,,,,,,,,,,,,,,,,,,,,37.7635747,,,-122.4798041,,Shangri-La,,,,,,,,,,,,,,,,,,,,,,,,http://www.shangrilavgrest.com/,,,,,,
,,San Francisco,US,,,1201,,94116,CA,Vicente Street,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.739014,,,-122.4798658,,Riverside Seafood Restaurant,,,,,,dim_sum,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,US,,,717,,94127,CA,Monterey Boulevard,,,,,restaurant,,,,,,,,,,,,,,diner,,,,,,,,,,,,,,,,,,,,,,,,,37.7313668,,,-122.4515826,,Big Joe's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,710,,94110,CA,Florida Street,,,,,restaurant,,,,,,50,,,,,,,,thai,,,,,,,,,,,,,,,,,,,,,,,,,37.7601585,,,-122.4110872,,Farmhouse Kitchen,,,,,"Mo-Fr 11:00-14:30,17:00-22:00; Sa-Su 11:00-22:00; ",,,,,,,,+1 415-814-2920,,,,,,yes,,,,,http://farmhousesf.com,yes,,,,,
,,San Francisco,,,,1684,,94103,CA,Bryant Street,,,,,restaurant,,,,,,30,,,,,,,,japanese,yes,,,,,,,,,,,,,,,,,,,,,,,,37.7657945,,,-122.4106229,,Mikado Sushi,,,,,"Mo-Th 12:00-15:00,16:00-21:30; Fr-Sa 12:00-15:00,16:00-22:30; Su 12:00-15:00,16:00-21:00; ",,,,,,,,+1 415-565-0988,,,,,,yes,,,,,http://www.mikadosushisf.com,,,,,,
,,San Francisco,,,,535,,94122,,Irving Street,,,,,restaurant,,,,,,,,,,,,,,korean,,,,,,,,,,,,,,,,,,,,,,,,,37.7640438,,,-122.463711,,Hahn's Hibachi,,,,,,,,,,,,,415-731-3721,,,,,,,,,,,http://www.hahnshibachi.com/,,,,,,
,,San Francisco,,,,1407,,,CA,Van Ness Avenue,,,,,restaurant,,,,,,,,,,,,,,japanese,,,,,,,,,,,,,,,,,,,,,,,,,37.7886746,,,-122.4222178,,Wayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,1477,,,CA,Van Ness Avenue,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7892086,,,-122.4223589,,Dolce Amore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,1407,,94109,CA,Bush Street,,,,,restaurant,,,,,,,,,,,,,,peruvian,,,,,,,,,,,,,,,,,,,,,,,,,37.7885206,,,-122.4207091,,La Fina Estampa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,395,,,,Hayes Street,,,,,restaurant,,,,,,,,,,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,37.7767913,,,-122.4227982,,Caffe Delle Stelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,US,,,377,,94102,CA,Hayes Street,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7768392,,,-122.4224632,,Sugar Lounge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,3232,,94103,,16th Street,,,,,restaurant,,,,,,,,,,,,,,japanese,,,,,,,,,,,,,,,,,,,,,,,,,37.7648565,,,-122.4249358,,Ramen Izakaya Goku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7757691,,,-122.4382442,,El Mercado at La Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7757865,,,-122.4381373,,La Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,burmese,,,,,,,,,,,,,,,,,,,,,,,,,37.7696206,,,-122.4221812,,Burma Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8067715,,,-122.4321258,,The Interval,,,,,,The Long Now Foundation,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7672525,,,-122.4175223,,Walzwerk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7974171,,,-122.4087304,,Hing Lung Co,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,US,,,3925,,94122,CA,Irving Street,,,,,restaurant,,,,,,,,,,,,,,japanese,,,,,,,,,,,,,,,,,,,,,,,,,37.7624304,,,-122.5001072,,Jika Ramen & Sushi House,,,,,,,,,,,,,,,,,,,,,,,,http://www.jikaramen.com/,,,,,,
,,San Francisco,,,,1256,,94122,CA,7th Avenue,,,,,restaurant,,,,,,,,,,,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,37.7648891,,,-122.4640891,,May Lee's Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,1816,,94122,CA,Irving Street,,,,,restaurant,,,,,,,,,,,,,,vietnamese,,,,,,,,,,,,,,,,,,,,,,,,,37.7636862,,,-122.4775778,,PPQ Beef Noodle House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,1824,,94122,CA,Irving Street,,,,,restaurant,,,,,,,,,,,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,37.7636832,,,-122.4776466,,The Taco Shop at Underdogs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,1914,,94122,CA,Irving Street,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7636372,,,-122.4785512,,Silver Spur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,1936,,94122,CA,Irving Street,,,,,restaurant,,,,,,,,,,,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,37.7636088,,,-122.4788963,,King of Food  Garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,1825,,94122,CA,Irving Street,,,,,restaurant,,,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,37.763415,,,-122.4776235,,Irving Pizza,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,1920,,94122,CA,Irving Street,,,,,restaurant,,,,,,,,,,,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,37.763631,,,-122.4786599,,Tofu Village,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,1924,,94122,CA,Irving Street,,,,,restaurant,,,,,,,,,,,,,,indian,,,,,,,,,,,,,,,,,,,,,,,,,37.7636241,,,-122.4787161,,Noori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,2337,,94122,CA,Irving Street,,,,,restaurant,,,,,,,,,,,,,,vietnamese,,,,,,,,,,,,,,,,,,,,,,,,,37.7631782,,,-122.4832076,,Lam Hoa Thun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,2228,,94122,CA,Irving Street,,,,,restaurant,,,,,,,,,,,,,,vietnamese,,,,,,,,,,,,,,,,,,,,,,,,,37.7634753,,,-122.4820015,,Pho Hang Dieu - Loi's Vietnamese Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,2191,,94122,CA,Irving Street,,,,,restaurant,,,,,,,,,,,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,37.763245,,,-122.4812586,,Guangdong Barbecue Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,2225,,94122,CA,Irving Street,,,,,restaurant,,,,,,,,,,,,,,thai,,,,,,,,,,,,,,,,,,,,,,,,,37.7632314,,,-122.4818733,,Marnee Thai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,2218,,94122,CA,Irving Street,,,,,restaurant,,,,,,,,,,,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,37.7634812,,,-122.4818255,,Bei Fang Style,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,2123,,94122,CA,Irving Street,,,,,restaurant,,,,,,,,,,,,,,thai,,,,,,,,,,,,,,,,,,,,,,,,,37.763282,,,-122.4808105,,Chaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,37.7968665,,,-122.4079888,,New Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,37.7968798,,,-122.4078459,,Yummy Yummy,,,,,,,,,,,,,415-391-1068,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,korean,,,,,,,,,,,,,,,,,,,,,,,,,37.7925923,,,-122.4209592,,Hahn's Hibachi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,1718,,,,Polk Street,,,,,restaurant,,,,,,,,,,,,,,sushi,,,,,,,,,,,,,,,,,,,,,,,,,37.7926543,,,-122.4209774,,Fish N Gari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,1730,,94109,,Polk Street,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7928152,,,-122.421008,,Thai Spice,,,,,,,,,,,,,415 775 4777,,,,,,,,,,,http://thaispiceonpolkstreet.com/new/,,,,,,
,,San Francisco,,,,1092,,94109,,Post Street,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7869651,,,-122.4197889,,Jackalope,,,,,,,,,,,,,,,,,,,,,,,,http://www.jackalopesf.com/,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7960898,,,-122.4055754,,Begoni Bistro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7966589,,,-122.4102523,,Ma's Dim Sum & Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7927653,,,-122.421275,,The Cinch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,3010,,94110,,20th Street,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7592214,,,-122.4112429,,Trick Dog,,,,,11:00-2:00,,,,,,,,+1 415 4712999,,,,,,,,,,,http://www.trickdogbar.com/,,,,,,
,,San Francisco,,,,252,,,,Divisadero Street,,,,,restaurant,,,,,,,,,,,,,,japanese,,,,,,,,,,,,,,,,,,,,,,,,,37.7714652,,,-122.4369327,,Ijji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,248,,,,Divisadero Street,,,,,restaurant,,,,,,,,,,,,,,thai,,,,,,,,,,,,,,,,,,,,,,,,,37.7711914,,,-122.4368849,,Phuket Thai Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,682,,,,Haight Street,,,,,restaurant,,,,,,,,,,,,,,japanese,,,,,,,,,,,,,,,,,,,,,,,,,37.7718314,,,-122.433449,,Sushi Raw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,25,,,,Grove Street,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7786462,,,-122.41569,,Gyro King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,1686,,94102,,Market Street,,,,,restaurant,,,,,,,,,,,,,,brazilian,,,,,,,,,,,,,,,,,,,,,,,,,37.7733898,,,-122.4221124,,Espetus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7734856,,,-122.4217094,,Pause Wine Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,41,,,,Franklin Street,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7748444,,,-122.4210381,,Mina's Brazilian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7952077,,,-122.4065929,,Budha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,37.7950786,,,-122.4061659,,Grant Place,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,733,,,,Washington Street,,,,,restaurant,,,,,,,,,,,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,37.7950891,,,-122.4060716,,Washington Bakery & Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,2001,,,CA,Taraval Street,,,,,restaurant,,,,,,,,,,,,,,korean,,,,,,,,,,,,,,,,,,,,,,,,,37.7423931,,,-122.4877055,,Shin To Bul Yi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,1326,,,,Powell Street,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7968879,,,-122.4100069,,Happy Chinese Restaurant,,,,,,,,,,,,,415 398 1268,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7961449,,,-122.4064364,,Red's Place,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7961687,,,-122.4063142,,Lun Ting Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,2505,,,,3rd Street,,,,,restaurant,,,,,,,,,,,,,,american,,,,,,,,,,,,,,,,,,,,,,,,,37.7577437,,,-122.3880818,,Smoke Stack Bar BQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,37.7629422,,,-122.4196457,,La Oaxaqueña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San Francisco,,,,2847,,94110,CA,Mission Street,,,,,restaurant,,,,,,,,,,,,,,guamian,no,,,,,,,,,,,,,,,,,,,,,,,,37.7514846,,,-122.4182176,,Prubechu,,,,,Tu-Sa 17:00-22:00,,,,,,,,,,,,,no,yes,,,,,,,,,,,
